gyro_rad[0],gyro_rad[1],gyro_rad[2]
0.011432841,-0.060589287,0.054114223
0.001992792,-0.057973698,0.047048457
0.0038144737,-0.057292037,0.045395464
0.0073632747,-0.056859694,0.04810092
-0.00013548136,-0.056288324,0.041256867
0.0038046837,-0.057343096,0.04136432
-0.0011095405,-0.058158778,0.03504491
0.0022285283,-0.057745405,0.038897283
-0.059766218,-0.03199388,-0.025207069
-0.019459948,-0.015279133,-0.00048716366
-0.00089272857,-0.009266984,0.011844307
0.009229422,-0.009046175,0.018926583
0.008715272,-0.008775298,0.019462034
0.0029756725,-0.009642392,0.014672503
-0.0024337023,-0.009961747,0.009248316
0.007822782,-0.004022129,0.017008536
0.01226683,-0.00094120204,0.021617644
0.0083797425,-0.0038819686,0.020428136
0.005299598,-0.0053370893,0.016775802
0.005321875,-0.005768433,0.01704809
0.0032263845,-0.008436389,0.014377959
0.0020207912,-0.009649172,0.011108398
-0.003261596,-0.009849183,0.007057175
0.002142951,-0.0068384334,0.008590959
0.0042204857,-0.008048721,0.009510882
-0.0013165176,-0.009649541,0.008813947
0.0067114085,-0.004340343,0.013644844
0.0043571144,-0.008037984,0.010925405
-0.0027608275,-0.013165951,0.005809203
0.0011912435,-0.010436561,0.006367579
0.0082657635,-0.0067355186,0.016152605
0.00843744,-0.006483063,0.016522005
-0.0025814027,-0.009400539,0.008957282
-0.045695662,-0.041371956,-0.027312148
0.0057818145,-0.030130845,-0.0019435361
0.022748858,-0.027533889,0.0031383932
0.029905826,-0.029550768,0.006531574
0.026715055,-0.033566155,0.0024881288
0.028793052,-0.033870522,0.00241068
0.020506337,-0.035615206,-0.0029759184
0.024101004,-0.037860546,-0.001870364
0.025043055,-0.04033552,-0.0031786412
0.019479722,-0.039721742,-0.007020876
0.018542215,-0.03897337,-0.0081373155
0.025432676,-0.03790974,-0.0071787164
0.023122132,-0.044950612,-0.008695163
0.01864247,-0.0427827,-0.008579016
0.017364368,-0.04202544,-0.009912297
0.012294278,-0.041407757,-0.014138047
0.015879944,-0.04050766,-0.010273255
0.019279227,-0.039058782,-0.007533081
0.022162631,-0.038352862,-0.0073319003
0.025046736,-0.038203593,-0.0047570616
0.021312654,-0.040088087,-0.0031106845
0.019967645,-0.040510625,-0.0073775277
0.017421484,-0.038251687,-0.00804951
0.020034745,-0.03681581,-0.0033026189
0.019837454,-0.039418094,-0.007416077
-0.023281984,-0.01350091,-0.012142044
0.012531638,0.00024534017,0.005595237
0.03040868,0.0048194826,0.014532626
0.039855495,0.011162996,0.022231363
0.03294444,0.007834479,0.017945156
0.027725145,0.006585613,0.013051994
0.02440752,0.006580353,0.010076478
0.023278162,0.0053357035,0.008040763
0.01455915,0.001389116,0.0006507933
0.015590742,0.00044693798,9.777397e-05
0.015357345,-0.0008170791,-0.00012286752
0.020519942,-0.0006795712,0.0020455718
0.021636993,0.00047586858,0.0027679503
0.025840923,0.000796631,0.0054829866
0.034290627,0.0035325661,0.013085395
0.026750237,0.004899211,0.01342354
0.020553917,0.006614551,0.0085018575
0.018729672,0.0044579506,0.007840872
0.009701908,0.0007943772,-0.0007086694
0.018413275,0.007079482,0.004852645
0.014271215,0.0040614903,0.005280204
0.009585872,0.0019402504,0.00024738908
0.013478339,-0.0010515004,-0.0008058995
0.01274392,-0.0013935603,-0.0029505417
0.025709242,0.0063699633,0.003583923
-0.016174957,0.009426553,-0.018162828
0.020578325,0.027816992,-0.0004471317
0.028070718,0.03195134,-5.904585e-05
0.028079033,0.037141602,-0.004712887
0.02598928,0.037591677,-0.0085648075
0.027612135,0.03751802,-0.00982178
0.0222511,0.03867874,-0.010887053
0.017053306,0.0373247,-0.016417969
0.014647827,0.034473244,-0.018095452
0.016088486,0.036503922,-0.018757869
0.017576158,0.03521302,-0.018523056
0.02029346,0.036003385,-0.016829774
0.020202965,0.039999623,-0.016751256
0.016915232,0.03714781,-0.020416353
0.018867537,0.034277696,-0.021100372
0.022460133,0.03931303,-0.018251594
0.018885732,0.035688464,-0.02007715
0.015509009,0.035781693,-0.022942819
0.018771753,0.033250462,-0.022448383
0.017956987,0.032476228,-0.02097907
0.019515246,0.037131127,-0.016091939
0.01883398,0.0402099,-0.0137842335
0.018498003,0.03577361,-0.01883531
0.015409797,0.032478157,-0.020453762
0.016802639,0.03437954,-0.019268882
-0.019019976,-0.03528003,-0.053929612
0.013625309,-0.028823111,-0.046086185
0.016433463,-0.029820193,-0.048411712
0.016612723,-0.033912353,-0.053910736
0.016295478,-0.036366254,-0.053881183
0.009572327,-0.03709616,-0.058048543
0.008569077,-0.038923007,-0.05853829
0.012203649,-0.038930506,-0.057100713
0.0081437975,-0.039552085,-0.060155287
0.002775006,-0.039098337,-0.059789136
0.0077334195,-0.040734895,-0.06193072
0.004812151,-0.040129453,-0.061652392
0.0053392053,-0.041322216,-0.06476167
0.006244898,-0.03972418,-0.06430332
0.006240055,-0.03826374,-0.06036912
0.0072216094,-0.040666766,-0.056815464
0.0076512843,-0.040861018,-0.05950956
0.004017636,-0.04021077,-0.058005616
0.007915378,-0.040210083,-0.06057836
0.0065168887,-0.04235562,-0.06303603
0.0028479546,-0.04195697,-0.060835008
0.0040156394,-0.04195551,-0.06327334
0.0075852424,-0.042234585,-0.06452422
0.006889403,-0.041284792,-0.061080173
0.005814478,-0.041963793,-0.065027475
-0.015144438,0.08092801,-0.0445017
0.027477287,0.161118,-0.025181983
0.035607956,0.1996451,-0.023259062
0.027325608,0.21329123,-0.022136658
0.0184884,0.21963102,-0.022444088
0.017224692,0.22070888,-0.026139613
0.021136694,0.2318227,-0.024140824
0.0140487775,0.2268717,-0.024649903
0.016482092,0.24779588,-0.0191052
0.0076094344,0.22246811,-0.02364321
0.009139441,0.22710264,-0.024159644
0.00468266,0.21317786,-0.024399366
0.014069669,0.2526476,-0.017864242
0.0046678856,0.22525156,-0.02300891
0.008777238,0.22742027,-0.020266805
0.008925177,0.22321081,-0.022762932
0.012617804,0.24069253,-0.020070832
0.01241257,0.25096834,-0.018209442
0.0023907349,0.22035614,-0.023803867
0.008937605,0.23697665,-0.021184683
0.010225885,0.23308894,-0.02262042
0.002789095,0.20721276,-0.02934866
0.00774353,0.21113437,-0.027578708
0.010416351,0.20753373,-0.02728371
0.013207234,0.21313941,-0.024760779
-0.024754323,0.059473827,-0.023010366
0.009777911,0.12768584,0.008176528
0.01642678,0.15944892,0.017780267
0.008338325,0.15743852,0.020722076
0.005129263,0.18687911,0.03241451
-0.0020893216,0.18245816,0.028701298
-0.0085969195,0.1729175,0.024665162
-0.0014535859,0.19504873,0.03425914
-0.010664552,0.18072812,0.028944977
-0.010134064,0.17740358,0.026251324
-0.0024358183,0.19016705,0.033711277
-0.008406565,0.1859697,0.03272961
-0.006303452,0.177858,0.027217962
-0.010379024,0.16616163,0.023625657
-0.010435566,0.16248882,0.0211583
-0.006281927,0.16825633,0.025285423
-0.007573433,0.16696501,0.025143348
-0.007272847,0.17503507,0.029653475
-0.007293202,0.18890682,0.035068363
-0.0074483603,0.18728012,0.0378161
-0.009344779,0.18888767,0.038416445
-0.0128634125,0.19163081,0.035560124
-0.014769204,0.20020495,0.03690517
-0.009364635,0.20634979,0.038609654
-0.013089202,0.18738031,0.031164244
0.026137136,0.020621538,-0.053387653
0.086698554,0.04807756,-0.046470582
0.11424,0.057023548,-0.046508208
0.13283408,0.061447717,-0.052998245
0.12850356,0.065564156,-0.0520951
0.12008887,0.06435147,-0.052620105
0.123469464,0.06431318,-0.057589553
0.12019359,0.06215097,-0.055246405
0.12255525,0.06610105,-0.055422164
0.12380857,0.065352485,-0.05753061
0.118551336,0.0618963,-0.057808038
0.122347645,0.0650183,-0.055385835
0.11316093,0.062531285,-0.05561609
0.11390487,0.06422778,-0.056110457
0.12144887,0.065851614,-0.058388777
0.11286809,0.059734315,-0.056788743
0.1252445,0.067641936,-0.058896147
0.12513065,0.06459114,-0.058871742
0.12297953,0.06371242,-0.056777872
0.1187556,0.06425453,-0.05753171
0.116973974,0.06262284,-0.056998536
0.13431266,0.068295375,-0.059970964
0.1284118,0.06844722,-0.059518587
0.13017824,0.0708474,-0.05761411
0.12418976,0.064039044,-0.057464324
-0.043466248,-0.032573808,-0.01064913
-0.01843822,-0.03438435,0.021992967
-0.01022204,-0.03746049,0.030379318
-0.017462082,-0.049387127,0.034666047
-0.016473427,-0.06978959,0.04798594
-0.023472227,-0.07239814,0.04747518
-0.02899672,-0.07392833,0.043520384
-0.036631204,-0.07458294,0.044765793
-0.031654656,-0.07341273,0.043162353
-0.027842335,-0.07488035,0.04250242
-0.034398206,-0.072289206,0.041679822
-0.035271138,-0.07064438,0.040452726
-0.036866263,-0.07418132,0.040761583
-0.030819431,-0.064477175,0.03591323
-0.038682595,-0.06843812,0.038697183
-0.036769576,-0.06697399,0.037796445
-0.02901546,-0.062093284,0.037426032
-0.026460975,-0.058128547,0.03722658
-0.023067333,-0.05556319,0.036116272
-0.025545135,-0.05521516,0.039650932
-0.02316957,-0.0522687,0.038036816
-0.027009033,-0.065659285,0.043093093
-0.030851409,-0.06587967,0.039596424
-0.03200958,-0.06479641,0.0356249
-0.027612291,-0.065276936,0.037843138
-0.065553896,-0.07992069,-0.04785402
-0.050844677,-0.10785811,-0.041229747
-0.05065894,-0.13641554,-0.04054785
-0.05148284,-0.14503999,-0.040787727
-0.0592212,-0.16898318,-0.04519187
-0.05941406,-0.17408676,-0.045026883
-0.08055094,-0.21279249,-0.055716664
-0.0755222,-0.21408398,-0.052911337
-0.065607645,-0.19418126,-0.047029126
-0.067224905,-0.19827482,-0.049724527
-0.06650256,-0.19039023,-0.048380487
-0.06222947,-0.18330683,-0.0466398
-0.06002117,-0.18677369,-0.04560694
-0.060038194,-0.18141547,-0.04253534
-0.058675088,-0.18687913,-0.044311475
-0.05490756,-0.18666895,-0.043308627
-0.060700938,-0.18794066,-0.044282954
-0.05966468,-0.1808004,-0.04313668
-0.061725475,-0.18128335,-0.04534138
-0.06572485,-0.18721642,-0.048252277
-0.06880605,-0.19071728,-0.049273152
-0.058951728,-0.16992855,-0.043895923
-0.056404337,-0.16750988,-0.04365193
-0.05366642,-0.16145712,-0.04222585
-0.05737132,-0.17205128,-0.043189846
-0.07171053,-0.034315825,0.006747354
-0.056543075,-0.0309615,0.038854305
-0.075441085,-0.051519085,0.067871556
-0.087844476,-0.058445234,0.07323234
-0.098119065,-0.06660388,0.075997114
-0.08726308,-0.06471371,0.07407232
-0.083303876,-0.059994463,0.06939314
-0.09142615,-0.06211546,0.07060045
-0.08393697,-0.05900267,0.067546636
-0.09919611,-0.06640273,0.0779596
-0.093122676,-0.0659275,0.07745755
-0.086363815,-0.06395552,0.073523
-0.08480561,-0.06207232,0.07275027
-0.0822452,-0.05747592,0.06806953
-0.08052254,-0.054804996,0.06704691
-0.07902791,-0.05423362,0.06656693
-0.083461955,-0.06062009,0.07064603
-0.09361084,-0.06397956,0.075598255
-0.08813427,-0.064228654,0.07305825
-0.09616703,-0.06506596,0.074361324
-0.100047655,-0.0702297,0.078169435
-0.09513749,-0.06868776,0.07393448
-0.10462889,-0.073605105,0.079909176
-0.09680812,-0.06810442,0.07148494
-0.091379076,-0.06683538,0.07372326
-0.060748294,-0.04634069,0.018079534
-0.05556389,-0.08604069,0.086793795
-0.053828597,-0.10090253,0.10693534
-0.062058717,-0.10939177,0.11591239
-0.06505285,-0.1214405,0.12568662
-0.06811407,-0.124285206,0.12471345
-0.066806,-0.13814183,0.13321982
-0.07013474,-0.12486529,0.120423436
-0.06631505,-0.119625315,0.11608727
-0.07052304,-0.11644598,0.11082287
-0.07006169,-0.13310203,0.12738663
-0.06950906,-0.12984896,0.12142697
-0.0625148,-0.12754923,0.12011388
-0.07263142,-0.12912315,0.12319052
-0.06956953,-0.13148192,0.12391938
-0.075023435,-0.12967053,0.119985804
-0.07384579,-0.1235376,0.116139546
-0.06661181,-0.117532164,0.10959928
-0.06381134,-0.10663132,0.10681163
-0.065565616,-0.1214653,0.124733
-0.07977754,-0.1307641,0.12471749
-0.08009803,-0.12689543,0.12084554
-0.075013354,-0.1187089,0.11605193
-0.06857367,-0.12567577,0.12424363
-0.086577654,-0.14304413,0.13093635
-0.034043647,-0.01392173,0.063998505
-0.011461578,-0.004132487,0.12613617
-0.0055746734,-0.013422031,0.16132325
-0.01424101,-0.021609485,0.1751024
-0.026678503,-0.024897534,0.17270671
-0.03093557,-0.026959337,0.17822194
-0.02928368,-0.023768893,0.16986611
-0.029768832,-0.024193596,0.16683818
-0.030201495,-0.024877466,0.16854914
-0.028719805,-0.024425372,0.1714111
-0.027958699,-0.029753108,0.17526107
-0.022185698,-0.02986104,0.18583572
-0.030646771,-0.028701661,0.17649546
-0.029024668,-0.026035845,0.16506584
-0.026533745,-0.02025494,0.1547936
-0.030704156,-0.023678755,0.1763736
-0.02730906,-0.02385394,0.17452665
-0.030778736,-0.030311236,0.17788118
-0.024768688,-0.034734704,0.18844518
-0.032637693,-0.03748974,0.20232345
-0.031473294,-0.034049198,0.18104967
-0.029973224,-0.029398808,0.18138096
-0.027433217,-0.035092387,0.18634382
-0.029530175,-0.03534919,0.18375891
-0.031448,-0.0335851,0.16959493
0.0875456,-0.007342659,0.01852106
0.16694008,-0.0022401102,0.045754287
0.22324003,-0.006878823,0.058907446
0.23789756,-0.015822455,0.06574108
0.2649681,-0.023305135,0.07383107
0.24685974,-0.026066227,0.068075344
0.230888,-0.024861747,0.060165923
0.23464845,-0.023683378,0.059238743
0.2656802,-0.0266732,0.067630365
0.23674919,-0.02410086,0.05861916
0.23024128,-0.02174628,0.05580621
0.2350585,-0.02367155,0.05924539
0.23465951,-0.025429493,0.058199037
0.22037719,-0.020540977,0.053293932
0.22935821,-0.021060638,0.054499704
0.25062072,-0.021579647,0.062054757
0.26574087,-0.029592218,0.06957385
0.2327048,-0.026453031,0.057605635
0.23324893,-0.025923297,0.058180895
0.22400214,-0.022963792,0.054482188
0.23967178,-0.023244685,0.05699935
0.22167797,-0.021724423,0.053112846
0.24348669,-0.024737896,0.060467314
0.23443846,-0.02573863,0.05839565
0.22763734,-0.023135634,0.058776658
0.009163268,0.016005907,0.027411532
0.070597716,0.03788878,0.07010603
0.093206264,0.043650843,0.08824091
0.09645731,0.04008174,0.090006396
0.0955623,0.039645337,0.09775351
0.09150382,0.03789287,0.10638218
0.090601735,0.034840845,0.099998474
0.08702057,0.033871464,0.10015589
0.083622985,0.033389702,0.098379806
0.0843034,0.033648834,0.099992916
0.07932188,0.03160303,0.09062794
0.08026575,0.03284221,0.09117505
0.07989129,0.032677412,0.088002846
0.09439338,0.03422468,0.09439105
0.08954995,0.034895316,0.095379874
0.08477456,0.034765884,0.102001995
0.08422729,0.033875152,0.09432097
0.09160017,0.036440663,0.10479112
0.08657118,0.032667734,0.105054066
0.08123777,0.032716654,0.09971285
0.08286356,0.033483528,0.10120994
0.07848907,0.032543093,0.093536034
0.08049176,0.03397245,0.092109054
0.08444325,0.035746433,0.08901985
0.08421328,0.036869906,0.090783626
0.0072405934,0.07045311,0.0768013
0.053884424,0.12658179,0.14780487
0.07166921,0.16099277,0.19127093
0.062391944,0.17145881,0.2124877
0.06167727,0.18671367,0.24289155
0.048087828,0.17864177,0.2267091
0.033422567,0.17234823,0.22162452
0.037611924,0.17023718,0.21365935
0.04193092,0.17279547,0.21711251
0.031799547,0.17665166,0.22649479
0.036752574,0.17059919,0.22544986
0.034749426,0.16661245,0.21554032
0.04095947,0.18130109,0.22891787
0.030504473,0.16828957,0.21487904
0.029639713,0.1672369,0.21289295
0.03407579,0.16764742,0.2103774
0.02949088,0.16448691,0.21269336
0.03767907,0.17483541,0.22314054
0.04338906,0.18215472,0.2288284
0.036040373,0.178624,0.22960985
0.031908445,0.17344746,0.22530773
0.028653584,0.17150241,0.22165367
0.044157796,0.19470316,0.24873364
0.033773504,0.18161005,0.24695125
0.037407838,0.18394995,0.24121797
-0.06412504,0.047315095,0.02664021
-0.039930433,0.07611191,0.05017719
-0.05105046,0.088370115,0.0536643
-0.07596417,0.092206895,0.048077937
-0.07859191,0.0889532,0.045043375
-0.0773748,0.08826259,0.040845867
-0.08236428,0.08993554,0.03717075
-0.08200911,0.09531458,0.039513502
-0.080276795,0.08583376,0.03724025
-0.07189217,0.09092741,0.0381647
-0.07471336,0.0892452,0.036378253
-0.0755703,0.08462058,0.033642765
-0.09727865,0.090245515,0.038043905
-0.09329273,0.091255695,0.037704606
-0.093415864,0.08761814,0.038646158
-0.095222674,0.094806015,0.033992145
-0.08601752,0.096195474,0.04017235
-0.085305914,0.08946177,0.03704978
-0.083655775,0.08350341,0.031087752
-0.08430347,0.08448802,0.031710524
-0.08977852,0.08206293,0.026818808
-0.08153446,0.083939195,0.02999958
-0.0717565,0.08602932,0.033427116
-0.06689568,0.0891289,0.034628313
-0.064233854,0.093535304,0.04166342
0.07382069,-0.057233114,0.03754989
0.17709765,-0.08619127,0.08046465
0.23366442,-0.1130991,0.09719514
0.25974482,-0.1330606,0.10739698
0.25903225,-0.14464594,0.10983833
0.26339984,-0.15167853,0.11019724
0.29306018,-0.16592485,0.11364483
0.2596102,-0.16130961,0.10501317
0.24554512,-0.15460661,0.1002465
0.25070596,-0.16136259,0.10080234
0.24754983,-0.15498498,0.100729726
0.28879446,-0.16778839,0.106877066
0.284585,-0.17300749,0.10723824
0.28039637,-0.1691631,0.11129195
0.25776097,-0.16673586,0.10678881
0.29937646,-0.18947417,0.109836765
0.2901555,-0.18657404,0.11117535
0.27713045,-0.18538633,0.10911105
0.2675228,-0.17835973,0.10658132
0.29617035,-0.18662465,0.11295544
0.2828507,-0.1832321,0.11144336
0.26950422,-0.17469615,0.10750546
0.27226838,-0.17832492,0.11017863
0.294041,-0.19109482,0.10611684
0.26630995,-0.17142071,0.10726043
0.06921084,0.03766662,0.04155784
0.17532837,0.07138559,0.08871145
0.25114802,0.08937428,0.12030045
0.28307647,0.09298278,0.13086298
0.2872911,0.08954669,0.1252416
0.3023269,0.090968646,0.12681282
0.29608864,0.08758735,0.12152024
0.29413882,0.08423837,0.11940793
0.31264862,0.09133116,0.1298286
0.32947332,0.09381532,0.13486594
0.29754227,0.083429426,0.121445425
0.32769796,0.08994993,0.1317147
0.3139465,0.08764072,0.12883502
0.30269188,0.084240526,0.12488771
0.2962116,0.0824507,0.12287579
0.2845318,0.0789206,0.115927525
0.28567237,0.082332194,0.116984524
0.29318216,0.089278944,0.123997815
0.29174405,0.0852943,0.121183015
0.28850687,0.08284647,0.118017934
0.28390965,0.08205058,0.11467116
0.30379212,0.09189788,0.13011923
0.3025059,0.09059759,0.1267795
0.3036228,0.09107915,0.12204171
0.3266348,0.098299645,0.13235638
0.040467076,-0.02048291,-0.049648784
0.12443481,-0.036002584,-0.06988292
0.17603779,-0.051474206,-0.08607881
0.17977715,-0.057153244,-0.09069283
0.18048248,-0.06132099,-0.095724575
0.19643104,-0.07776341,-0.124087185
0.1973409,-0.079602435,-0.12426738
0.18953115,-0.07742341,-0.119367495
0.19504955,-0.08783303,-0.13364118
0.18939853,-0.07980519,-0.12119972
0.17882437,-0.074613385,-0.11209069
0.1870861,-0.07453086,-0.12114604
0.18573365,-0.07427473,-0.123457074
0.18750691,-0.076468214,-0.117568806
0.19715866,-0.08661069,-0.13110772
0.1846576,-0.07734142,-0.1134626
0.18418625,-0.07329782,-0.11000758
0.18044603,-0.07184592,-0.110125735
0.17847449,-0.07011166,-0.11035384
0.18276027,-0.07190346,-0.112845264
0.18391937,-0.07757431,-0.1190473
0.18118799,-0.07391874,-0.113076195
0.20605373,-0.08395912,-0.12681472
0.19646895,-0.078942046,-0.11599176
0.19262406,-0.08140387,-0.12021783
0.058530964,0.027765822,-0.02361402
0.1417138,0.041315895,-0.027338572
0.17791185,0.03452516,-0.036997184
0.20450294,0.027625669,-0.050365597
0.24002144,0.023313314,-0.057207096
0.24100998,0.00916741,-0.06680415
0.24105614,0.006040983,-0.07515118
0.23534703,0.004945267,-0.07918082
0.24591377,0.0040317476,-0.076993585
0.24334863,0.0034195557,-0.07850616
0.24785945,0.0040233843,-0.07932923
0.2410256,-0.0016559884,-0.07821415
0.23816764,-0.0026386045,-0.076635174
0.24436918,-0.00091380626,-0.077562064
0.2533719,0.009310469,-0.08459606
0.24312109,0.0050734766,-0.08346959
0.23767516,-0.0043474846,-0.081859864
0.2504878,0.008682553,-0.07841961
0.26583335,0.0008268133,-0.08448485
0.25439706,0.008681234,-0.08606316
0.256991,0.0018407628,-0.08133468
0.2531264,3.9290637e-05,-0.08642929
0.25313944,0.0075981244,-0.07895632
0.24289334,0.002979111,-0.07964718
0.23806223,-0.00097231194,-0.0755071
-0.10612363,-0.032620005,-0.029843396
-0.09592512,-0.034939982,-0.018490143
-0.10303418,-0.037613064,-0.010548782
-0.1277517,-0.04084932,-0.015335534
-0.13327767,-0.040674563,-0.0147236325
-0.14868097,-0.038860243,-0.020358365
-0.14142992,-0.035132162,-0.01547743
-0.14856254,-0.036248498,-0.018767923
-0.14771776,-0.036261197,-0.018088613
-0.15276611,-0.036311097,-0.01835959
-0.14951548,-0.033774897,-0.014833443
-0.15763709,-0.033773705,-0.020099752
-0.14154908,-0.03012524,-0.009724837
-0.14222772,-0.03354861,-0.011055648
-0.14287713,-0.03125973,-0.008926459
-0.15232363,-0.03186352,-0.013409637
-0.16487353,-0.030450238,-0.020522311
-0.15069692,-0.02899427,-0.013148498
-0.16430867,-0.030608395,-0.017734077
-0.16520393,-0.03517949,-0.016850356
-0.1765891,-0.032538652,-0.025662508
-0.16210365,-0.02960499,-0.017267894
-0.1544912,-0.03140114,-0.015106801
-0.17066878,-0.030405236,-0.019654013
-0.15754879,-0.028136654,-0.015217837
0.08917464,-0.028871924,0.03257651
0.21445091,-0.051254675,0.06808778
0.26521528,-0.07060609,0.08101384
0.28665102,-0.09211352,0.08229689
0.29826504,-0.10521753,0.07880975
0.30266154,-0.11747861,0.07748668
0.2745011,-0.11409573,0.06649601
0.27342647,-0.108756594,0.06842166
0.3137048,-0.11506732,0.0793294
0.30236304,-0.12324022,0.0760615
0.30189937,-0.120799735,0.073474705
0.2723688,-0.11224952,0.06900525
0.2723263,-0.11047557,0.06937593
0.2783795,-0.11091933,0.06955396
0.30722994,-0.11719559,0.0791195
0.28105652,-0.1169959,0.074620694
0.26665044,-0.10969527,0.070368424
0.27580696,-0.11110188,0.07212906
0.27459598,-0.107053176,0.07191863
0.27627885,-0.10795183,0.0722837
0.26589364,-0.10827662,0.069077276
0.2895695,-0.113171846,0.07707627
0.27015996,-0.11200458,0.068096906
0.28450614,-0.11300613,0.07701254
0.30944324,-0.12587576,0.08518806
0.13054627,0.066718,0.010637477
0.25048572,0.11267428,0.02886533
0.32537207,0.13947375,0.029413238
0.35886872,0.14638178,0.020491913
0.37735143,0.14927489,0.008787416
0.38469854,0.15506195,0.00056630373
0.40791056,0.15755177,-0.0006388165
0.39704838,0.15232024,-0.0060443804
0.45918807,0.16271119,-0.0035718381
0.4390166,0.15538457,-0.0063838623
0.4417754,0.15457302,-0.0062913373
0.44661227,0.15207377,-0.007518936
0.42744437,0.14442265,-0.0111296885
0.4235185,0.14736035,-0.0129050575
0.42391434,0.15280846,-0.011619609
0.43642482,0.15156855,-0.010134537
0.44070098,0.16230343,-0.006315451
0.43043694,0.1590072,-0.0073489733
0.4873217,0.17424387,-0.0011335276
0.4412429,0.15407576,-0.010989964
0.40436336,0.14543925,-0.017027918
0.39205244,0.1442158,-0.017867897
0.41920313,0.15093149,-0.012740307
0.4868813,0.1577019,-0.006257333
0.43041626,0.14832743,-0.013591755
-0.026734449,-0.0643359,-0.059685517
-0.0063443705,-0.10049756,-0.07867613
0.0021576658,-0.12033033,-0.08902153
-0.0308197,-0.15730394,-0.115682945
-0.02119796,-0.1634302,-0.11266969
-0.010782734,-0.15104955,-0.10835463
-0.016026065,-0.17428623,-0.11847077
-0.041138448,-0.19042829,-0.12707393
-0.026818007,-0.1775397,-0.11230512
-0.017651528,-0.1665347,-0.106286526
-0.0063866824,-0.14939153,-0.10272263
