accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
0.39116082,0.8650578,-12.112576
0.39094642,0.86518484,-12.115676
0.39102364,0.8651493,-12.114648
0.39098942,0.865167,-12.115152
-0.3582424,-0.6992085,-9.501403
-0.4491685,-0.8429569,-12.016437
-0.46300197,-0.86492217,-12.400588
-0.46465498,-0.86779284,-12.4515085
-0.46519572,-0.86839473,-12.461079
-0.46508396,-0.86836076,-12.460906
-0.46513683,-0.86839604,-12.461418
-0.4651929,-0.86843383,-12.461875
-0.4651959,-0.86843824,-12.461937
-0.46418655,-0.8677566,-12.453122
-0.46522623,-0.8684584,-12.462153
-0.46476787,-0.86815524,-12.458375
-0.46522796,-0.8684571,-12.462159
-0.4651112,-0.86838055,-12.461237
-0.46439892,-0.86790204,-12.455119
-0.4652117,-0.86844695,-12.462042
-0.46523738,-0.8684641,-12.462249
-0.46498215,-0.86829317,-12.460133
-0.46475333,-0.8681369,-12.4581585
-0.46511728,-0.8683866,-12.461261
-0.4644816,-0.8679577,-12.455842
-0.46525174,-0.868471,-12.462343
-0.46527088,-0.8684839,-12.462499
-0.46526873,-0.8684838,-12.462482
-0.4652046,-0.8684428,-12.461982
1.1354222,0.591628,-9.351554
1.4274628,0.7792609,-11.810348
1.472406,0.8081215,-12.193298
1.4786563,0.81203145,-12.242655
1.4794493,0.8126399,-12.253705
1.4796299,0.81263936,-12.25063
1.4796016,0.8127234,-12.254434
1.4796143,0.8127227,-12.254118
1.4796551,0.81262964,-12.25023
1.479648,0.8126352,-12.250432
1.4796271,0.81270903,-12.253365
1.4795997,0.81272495,-12.254571
1.479607,0.8127246,-12.254286
1.479619,0.81271577,-12.253857
1.4796063,0.8127212,-12.2543545
1.4796358,0.8126871,-12.252435
1.4796394,0.81270397,-12.252886
1.4796212,0.8127156,-12.253854
1.4796075,0.81272244,-12.254315
1.4795846,0.812726,-12.254889
1.4796431,0.8126354,-12.250344
1.4795971,0.81272495,-12.254588
1.4796431,0.81269234,-12.252072
1.4795916,0.8127272,-12.25479
1.4796678,0.8126676,-12.25101
1.0212902,1.0644742,-8.649952
1.2730176,1.3720685,-10.988541
1.3105676,1.4191895,-11.353958
1.3158616,1.4255711,-11.402459
1.3162636,1.4266754,-11.414156
1.3163105,1.426813,-11.415631
1.316424,1.4267889,-11.414649
1.3164932,1.4267517,-11.41374
1.3162664,1.4268366,-11.416233
1.3164847,1.4267615,-11.413854
1.316474,1.4267648,-11.41404
1.3165895,1.426656,-11.411987
1.3165574,1.4266987,-11.412639
1.3164525,1.4267834,-11.414333
1.3166159,1.4266396,-11.411492
1.3163437,1.4268312,-11.415626
1.3162929,1.4268368,-11.416058
1.3163648,1.4268161,-11.415358
1.3163263,1.4268292,-11.415763
1.3163326,1.4268309,-11.415724
1.3163055,1.4268332,-11.41594
1.3163973,1.4268132,-11.415125
1.316589,1.4266734,-11.412062
1.3164742,1.4267826,-11.414142
1.3164268,1.4267955,-11.414592
2.062881,1.1405243,-6.003839
2.6068802,1.4844683,-7.823796
2.6711812,1.5435268,-8.21496
2.6648452,1.5588577,-8.354172
2.6490684,1.5777876,-8.457944
2.6412306,1.567046,-8.493582
2.6349535,1.5688655,-8.530981
2.6300728,1.5649505,-8.5460825
2.6268744,1.5767759,-8.578516
2.6285138,1.574473,-8.568261
2.626862,1.5801208,-8.57906
2.6255946,1.587664,-8.593428
2.629597,1.5772543,-8.559172
2.630832,1.5717069,-8.558272
2.6303637,1.5759094,-8.5643
2.6285691,1.5780002,-8.574461
2.6225455,1.5943928,-8.606815
2.6288712,1.5820696,-8.573151
2.62898,1.5679657,-8.560931
2.6241376,1.5837569,-8.59634
2.6273835,1.5708133,-8.566782
2.6277127,1.5641974,-8.564691
2.629896,1.5776484,-8.5685425
2.630786,1.5785723,-8.561613
2.628752,1.5848534,-8.572843
0.28977057,0.4610634,-1.4477984
0.3160227,0.8353689,-2.2583256
0.35567284,1.0551109,-2.8643367
0.43224305,1.1098993,-3.2251124
0.5133538,1.0837861,-3.4831672
0.5814586,1.1478702,-3.735611
0.5696768,1.11552,-3.735922
0.6119007,1.1053048,-3.8138862
0.6330146,1.0948607,-3.8565571
0.65437347,1.1251048,-3.9307976
0.64262336,1.1647005,-3.9434695
0.64194566,1.1703917,-3.9760711
0.64488393,1.1189947,-3.9182894
0.6209857,1.0697984,-3.8227198
0.64509857,1.1009418,-3.8899252
0.679465,1.1245432,-3.9828851
0.6614893,1.1327174,-3.9882607
0.6807063,1.162489,-4.0392523
0.64744633,1.1271832,-3.9690616
0.6559948,1.1392603,-3.9549198
0.6681786,1.1438502,-4.0230355
0.67668724,1.1775342,-4.073728
0.67904854,1.1495501,-4.0154366
0.6517649,1.1475735,-3.9792244
0.65432984,1.1745886,-3.9683144
-0.39232436,-0.600255,-4.558342
-0.44915116,-0.6235946,-6.315528
-0.39740714,-0.60005385,-6.802813
-0.33899772,-0.5479428,-7.163093
-0.31346586,-0.5544166,-7.1778326
-0.2996631,-0.5541492,-7.203525
-0.29383168,-0.5617926,-7.1390285
-0.26921025,-0.52402186,-7.3510127
-0.27226675,-0.547669,-7.247875
-0.2836997,-0.5466427,-7.248839
-0.26971164,-0.5440987,-7.279966
-0.2747017,-0.5439655,-7.2737374
-0.27650565,-0.5407731,-7.2750416
-0.2718426,-0.5365856,-7.3082175
-0.27819422,-0.53802377,-7.29834
-0.27687067,-0.54222685,-7.253558
-0.2829375,-0.55549854,-7.16443
-0.27398124,-0.5437484,-7.2586694
-0.27729824,-0.5178611,-7.3698325
-0.27372032,-0.5462227,-7.2414823
-0.26835844,-0.54179615,-7.2958
-0.26806343,-0.5336101,-7.316856
-0.2755671,-0.5199524,-7.360713
-0.26936847,-0.5397612,-7.3067737
-0.26894277,-0.5348075,-7.3079667
-0.089868024,-0.6285372,-5.6019
-0.048962813,-0.7110818,-8.03724
-0.0020498186,-0.72503024,-8.608824
0.040593896,-0.68917006,-8.967819
0.039492212,-0.7007074,-8.937542
0.060617354,-0.67136234,-9.087156
0.041973203,-0.69795203,-8.955282
0.050076533,-0.68836343,-9.017223
0.051211987,-0.6856952,-9.0285225
0.054984063,-0.683227,-9.044592
0.053259745,-0.6844224,-9.037671
0.0494146,-0.6873033,-9.017587
0.04652303,-0.6937617,-8.985274
0.05357196,-0.68540937,-9.032838
0.052018832,-0.6885707,-9.019056
0.052007746,-0.6844757,-9.034664
0.055678163,-0.67937315,-9.058801
0.048835695,-0.6904204,-9.004901
0.051176142,-0.68726313,-9.022945
0.047657494,-0.69544756,-8.980474
0.054598667,-0.68249285,-9.046858
0.052400723,-0.68770665,-9.023637
0.058767293,-0.6749747,-9.077331
0.05625077,-0.67814106,-9.06401
0.05280504,-0.68315595,-9.041398
-1.5592827,-1.482232,-5.3883085
-2.034931,-1.8645083,-7.331965
-2.128378,-1.9329677,-7.8492494
-2.1554425,-1.9430355,-8.009166
-2.1676955,-1.9423392,-8.068857
-2.1775553,-1.942645,-8.099766
-2.169416,-1.9392608,-8.094173
-2.174389,-1.9380177,-8.118126
-2.1654599,-1.9355586,-8.100052
-2.1611254,-1.9358286,-8.086316
-2.1716259,-1.9383768,-8.112337
-2.166492,-1.9370847,-8.102579
-2.1750083,-1.9404497,-8.11772
-2.1760778,-1.9397262,-8.119374
-2.1651514,-1.9378216,-8.094014
-2.1725888,-1.9373398,-8.117305
-2.184537,-1.9414034,-8.130645
-2.180148,-1.9388435,-8.13177
-2.1613772,-1.9363185,-8.089966
-2.1746693,-1.9373767,-8.1226635
-2.1775734,-1.9396707,-8.12494
-2.1670456,-1.9380945,-8.102209
-2.1759386,-1.9391718,-8.120991
-2.1750958,-1.9384105,-8.123747
-2.1581948,-1.9358184,-8.077019
0.21522565,-1.8102378,-7.5187273
0.32954642,-2.304753,-10.169558
0.4282296,-2.3902767,-10.605959
0.4528415,-2.3978496,-10.738925
0.46517235,-2.4101038,-10.720711
0.46054944,-2.4122243,-10.728705
0.46897992,-2.4105392,-10.730132
0.4641153,-2.4213238,-10.692902
0.46241045,-2.4243534,-10.681561
0.4668981,-2.4197679,-10.690665
0.4638112,-2.424699,-10.662319
0.4596023,-2.409788,-10.736742
0.46503234,-2.4237854,-10.682797
0.46604353,-2.4216814,-10.692097
0.46886155,-2.4189517,-10.690726
0.46888027,-2.4057837,-10.744815
0.4659603,-2.4247928,-10.677751
0.4651829,-2.4211493,-10.676258
0.46477652,-2.4124835,-10.7292595
0.4689938,-2.4068341,-10.748073
0.46464753,-2.422761,-10.688969
0.46165767,-2.4243662,-10.686703
0.46347123,-2.4091017,-10.737034
0.4629556,-2.416437,-10.716452
0.46191865,-2.4201736,-10.705785
1.6577394,-2.9135354,-6.2860203
2.6190128,-3.883882,-8.658551
2.754346,-4.017048,-8.871978
2.8472574,-4.068501,-9.041668
2.8378618,-4.065791,-8.992727
2.7963567,-4.052561,-8.906853
2.8488045,-4.0707912,-9.0321
2.842987,-4.0662766,-9.005126
2.840678,-4.066299,-8.995411
2.830333,-4.0640664,-8.979997
2.84851,-4.069158,-9.011485
2.8285656,-4.06235,-8.965018
2.8476999,-4.071596,-9.019719
2.8409,-4.065679,-9.002758
2.8417115,-4.066519,-9.004504
2.852179,-4.070737,-9.021443
2.8498237,-4.0697293,-9.026046
2.8224406,-4.0612807,-8.957555
2.8426435,-4.0680475,-9.006013
2.8495307,-4.068455,-9.024251
2.8276055,-4.0631957,-8.968095
2.8578148,-4.0754128,-9.044138
2.8417723,-4.0674624,-8.988324
2.845913,-4.071665,-9.011983
2.8299112,-4.0656247,-8.975237
1.7552295,-2.0823076,-8.183779
2.5438755,-2.4801939,-11.04531
2.729689,-2.4974773,-11.541773
2.8032215,-2.4888244,-11.674669
2.821704,-2.4823816,-11.700161
2.8159826,-2.4799132,-11.667796
2.8394263,-2.4879303,-11.708559
2.8328776,-2.4748414,-11.703231
2.835607,-2.4827006,-11.699693
2.8380094,-2.4759662,-11.708955
2.8202655,-2.479728,-11.635983
2.83461,-2.4887133,-11.702112
2.8340125,-2.4822133,-11.68652
2.8448887,-2.4795299,-11.69619
2.8398876,-2.4839592,-11.692763
2.8337479,-2.474556,-11.67656
2.8325891,-2.4765236,-11.692221
2.844233,-2.4817429,-11.695052
2.834983,-2.4781852,-11.694821
2.8378043,-2.4864197,-11.702994
2.843913,-2.4768813,-11.698734
2.8324585,-2.4801204,-11.692053
2.8325503,-2.482904,-11.682943
2.8412325,-2.478679,-11.708335
2.85369,-2.4783916,-11.707696
1.0051228,-0.38674095,-9.644493
1.3933505,-0.17788383,-12.98868
1.458871,-0.086995095,-13.6601095
1.468746,-0.059865072,-13.7926035
1.4582827,-0.08310461,-13.765861
1.4676394,-0.061204687,-13.807225
1.4701893,-0.055081487,-13.817969
1.4685019,-0.061179727,-13.807868
1.4682066,-0.06047134,-13.809756
1.4719278,-0.050433084,-13.8243065
1.4694191,-0.058963597,-13.811363
1.471083,-0.052439287,-13.822227
1.471782,-0.04800974,-13.8277
1.4675039,-0.06174147,-13.808954
1.4682941,-0.059719622,-13.811566
1.4618852,-0.074679315,-13.786
1.4705924,-0.0492882,-13.826456
1.469703,-0.054338157,-13.819734
1.4673464,-0.060632706,-13.808748
1.4703623,-0.055328876,-13.816569
1.4670999,-0.062476546,-13.807067
1.4708403,-0.051983103,-13.821867
1.4689106,-0.056512743,-13.816786
1.4716889,-0.050622612,-13.824458
1.464561,-0.06608474,-13.800498
2.1900053,0.5524586,-9.604439
2.9117,1.0670595,-12.9003
3.011128,1.1444528,-13.393492
3.0244012,1.1807157,-13.526107
3.024547,1.1852151,-13.545068
3.0217636,1.1728913,-13.5146475
3.0237405,1.178662,-13.530394
3.0248437,1.1828917,-13.542335
3.0245705,1.1867552,-13.549082
3.0244749,1.1838918,-13.541558
3.0231774,1.1935366,-13.563495
3.022886,1.1944098,-13.566306
3.0198054,1.1687539,-13.505066
3.023702,1.1900872,-13.558085
3.0248008,1.1880697,-13.553049
3.0225155,1.173075,-13.517174
3.024049,1.1884986,-13.554127
3.0246847,1.1816585,-13.539104
3.0220175,1.1723086,-13.513994
3.0229454,1.1935047,-13.564879
3.0212262,1.197583,-13.572232
3.0230057,1.1925589,-13.562672
3.0223384,1.174002,-13.518934
3.024032,1.1905228,-13.557067
3.0220175,1.1960986,-13.56902
3.164791,-0.19864632,-9.143501
4.0932655,-0.07367885,-11.81218
4.2404084,-0.05084862,-12.23529
4.261898,-0.047334716,-12.294999
4.2657633,-0.04670261,-12.304547
4.2659383,-0.052718908,-12.290727
4.2671523,-0.04843846,-12.298177
4.265579,-0.055467233,-12.276961
4.2662897,-0.05332558,-12.280854
4.2677503,-0.046582967,-12.300617
4.2669287,-0.042502314,-12.310817
4.269166,-0.052857533,-12.2873125
4.268537,-0.051074877,-12.2916355
4.2687645,-0.049547806,-12.294726
4.268495,-0.04737641,-12.3011265
4.267329,-0.04315193,-12.309987
4.2696853,-0.052026436,-12.29032
4.272184,-0.056431457,-12.279497
4.2712493,-0.054697946,-12.2811365
4.270103,-0.050599262,-12.292938
4.2705655,-0.050715685,-12.292355
4.2711754,-0.057620123,-12.275052
4.266457,-0.040198505,-12.315335
4.268607,-0.044657126,-12.307332
4.2669845,-0.04245214,-12.312615
2.1244266,-1.5348436,-7.9098225
2.7516773,-2.075759,-10.362369
2.791124,-2.259324,-10.770228
2.7552233,-2.3280132,-10.807665
2.7317274,-2.3603706,-10.799697
2.7215254,-2.3773072,-10.785769
2.714962,-2.4028199,-10.769682
2.712951,-2.4135635,-10.76199
2.714396,-2.406,-10.763729
2.7134187,-2.4144552,-10.757696
2.7141652,-2.410848,-10.756413
2.7114549,-2.3853106,-10.74416
2.7108622,-2.4091861,-10.74656
2.7105336,-2.4184387,-10.744111
2.7112975,-2.4001002,-10.745735
2.7101882,-2.4198453,-10.740357
2.7115023,-2.4083796,-10.747292
2.7087607,-2.4033847,-10.733264
2.7096338,-2.413587,-10.739139
2.709262,-2.427192,-10.738447
2.7110329,-2.4147208,-10.741795
2.710581,-2.4165154,-10.742248
2.7081163,-2.443686,-10.729946
2.7110462,-2.4244065,-10.741325
2.7122247,-2.4160016,-10.744147
0.49088278,-2.7495782,-6.215502
0.25375703,-3.8455553,-7.454893
0.0938216,-4.127656,-7.5047016
0.06114597,-4.1893196,-7.5152698
0.0542576,-4.193087,-7.4592805
0.059369907,-4.2052865,-7.51431
0.03938587,-4.1911592,-7.406695
0.043812167,-4.196652,-7.435846
0.0368378,-4.1741033,-7.364645
0.04083161,-4.1877112,-7.406817
0.037883982,-4.1895103,-7.404886
0.04266338,-4.201699,-7.4507356
0.037367888,-4.1917453,-7.4019217
0.03718569,-4.192958,-7.41087
0.05299736,-4.203017,-7.480484
0.054256726,-4.2081256,-7.518795
0.046341844,-4.201397,-7.464469
0.048961163,-4.2064137,-7.495034
0.042644102,-4.1915083,-7.419025
0.041967962,-4.193874,-7.4229627
0.04704871,-4.202359,-7.465339
0.0545504,-4.205296,-7.5006104
0.051773172,-4.199652,-7.4631805
0.05464087,-4.2013397,-7.4846773
0.047614567,-4.200756,-7.4618654
-1.7719184,-1.4388864,-4.5773864
-2.3923507,-1.6476582,-5.3915396
-2.6320834,-1.6320707,-5.365502
-2.64905,-1.6226534,-5.3642373
-2.7042978,-1.6464033,-5.3009686
-2.6742475,-1.6182842,-5.33453
-2.6760902,-1.6344858,-5.326933
-2.6666892,-1.6332517,-5.337095
-2.6508439,-1.6246916,-5.3496637
-2.6984684,-1.6317098,-5.2936645
-2.7041626,-1.6241575,-5.2786994
-2.7010665,-1.6386719,-5.2920623
-2.6466975,-1.6169193,-5.345655
-2.714357,-1.6305536,-5.276714
-2.6324859,-1.6099075,-5.357994
-2.6234305,-1.6202447,-5.3822346
-2.7093801,-1.6503612,-5.2953544
-2.7045763,-1.6409347,-5.2860813
-2.6835763,-1.634896,-5.31965
-2.719905,-1.6221144,-5.253743
-2.6834059,-1.6226525,-5.3105206
-2.67046,-1.6348553,-5.345945
-2.6834452,-1.6224353,-5.326103
-2.6900427,-1.6354916,-5.314791
-2.7144275,-1.6112096,-5.274426
-0.2500071,0.52038497,-7.053711
-0.3311401,0.75705504,-8.967994
-0.3360506,0.82180303,-9.316805
-0.34096706,0.8553753,-9.379803
-0.3940028,0.8068652,-9.332371
-0.38446063,0.8248765,-9.348148
-0.39828715,0.8053099,-9.3346195
-0.38722932,0.8396588,-9.349765
-0.40531027,0.80335647,-9.323968
-0.38080359,0.83891416,-9.354158
-0.37753692,0.84918,-9.357735
-0.3914788,0.8198017,-9.342543
-0.38154846,0.8511052,-9.359592
-0.400866,0.81100756,-9.328296
-0.35642728,0.8644967,-9.381098
-0.39283457,0.84134483,-9.358103
-0.4050531,0.80732703,-9.3235655
-0.40427467,0.81238693,-9.3348
-0.3921724,0.81816405,-9.343527
-0.36461967,0.85610485,-9.378491
-0.37848747,0.8414364,-9.363745
-0.39999536,0.79877144,-9.3303175
-0.3976944,0.8110513,-9.3352375
-0.38449365,0.83487886,-9.361243
-0.37899357,0.8481003,-9.362706
1.8585316,1.9402621,-5.650174
2.3748963,2.4436946,-7.1601744
2.502703,2.586431,-7.3256454
2.5181031,2.570102,-7.4383526
2.533164,2.6015708,-7.4001284
2.5343316,2.6071153,-7.383937
2.5315194,2.6056638,-7.3832874
2.5280316,2.6111407,-7.3673706
2.5309792,2.6113782,-7.366865
2.5323048,2.6018791,-7.403857
2.5304508,2.591453,-7.422142
2.5318112,2.601288,-7.4027195
2.5245733,2.622302,-7.323409
2.534189,2.6075075,-7.3864594
2.5233052,2.5720637,-7.4451914
2.536705,2.6070113,-7.391227
2.5321424,2.6142263,-7.36281
2.5373263,2.5912483,-7.4319687
2.5346785,2.6000018,-7.4050865
2.5308223,2.600952,-7.393429
2.5305612,2.612123,-7.3668823
2.532968,2.5919807,-7.4228706
2.5236683,2.6222677,-7.3229322
2.5138903,2.5491903,-7.4718714
2.529868,2.6093836,-7.3708973
1.8580306,1.7332184,-6.728006
2.6398623,2.3595443,-8.482841
2.8493872,2.5127704,-8.765569
2.9014304,2.5407047,-8.819444
2.9166937,2.552891,-8.826997
2.9424155,2.5523958,-8.863856
2.9631224,2.5326393,-8.952667
2.9054198,2.5423706,-8.805875
2.9120522,2.5450778,-8.817666
2.920857,2.5528479,-8.828501
2.9091256,2.5481324,-8.81016
2.9503522,2.5471046,-8.89488
2.9301898,2.5518856,-8.845852
2.9411538,2.5490005,-8.874914
2.9417565,2.5494144,-8.868045
2.9516876,2.542943,-8.906436
2.936086,2.552325,-8.840888
2.9611845,2.536548,-8.933855
2.9298677,2.5499108,-8.847945
2.9368863,2.5548265,-8.853479
2.9457607,2.5487368,-8.874284
2.9296956,2.552237,-8.828514
2.9333532,2.5503747,-8.855753
2.9234455,2.548664,-8.8367605
2.9458344,2.551283,-8.880894
-0.9692839,1.2204651,-7.1902757
-1.4798865,1.633884,-9.112083
-1.5766594,1.6924808,-9.369571
-1.6404805,1.6910536,-9.441272
-1.643199,1.6847103,-9.409167
-1.6572326,1.6875908,-9.432849
-1.6570022,1.6859668,-9.421383
-1.656826,1.6848061,-9.418177
-1.6558965,1.6826965,-9.409295
-1.6589729,1.686816,-9.434375
-1.6580878,1.6844797,-9.420694
-1.6565543,1.6838274,-9.41093
-1.658859,1.6849897,-9.424808
-1.6553168,1.6823541,-9.412387
-1.6530244,1.680377,-9.404901
-1.6612322,1.6870741,-9.455156
-1.6611269,1.6871153,-9.447634
-1.6587031,1.6865383,-9.430969
-1.6568843,1.6835978,-9.418515
-1.6611243,1.6869668,-9.445107
-1.660793,1.6861224,-9.431603
-1.6595359,1.6860996,-9.439001
-1.6577659,1.6850511,-9.41745
-1.6542205,1.680783,-9.4070425
-1.6607647,1.6872463,-9.428743
-1.1356285,1.4672323,-7.753279
-1.6562988,1.940816,-9.798093
-1.80826,2.0009823,-10.10601
-1.8550577,2.0038495,-10.145511
-1.878822,2.003521,-10.159649
-1.8806459,2.0017128,-10.155261
-1.8836385,2.0021236,-10.159412
-1.8744553,1.9953855,-10.142481
-1.8789775,1.9980184,-10.147367
-1.881975,2.0008938,-10.153384
-1.8778168,1.9975275,-10.144406
-1.8824768,2.0016477,-10.154535
-1.8744621,1.9953059,-10.141193
-1.8846921,2.0020678,-10.159043
-1.8814185,2.0004082,-10.151429
-1.8798168,1.9977204,-10.145467
-1.8858052,2.0032103,-10.160867
-1.8787732,1.9975933,-10.147082
-1.8765093,1.9944829,-10.139867
-1.8817242,2.0001216,-10.152051
-1.8803855,1.9985913,-10.150031
-1.8827378,2.0009181,-10.152178
-1.8807118,1.9995533,-10.147812
-1.8834406,2.0016894,-10.155652
-1.8812644,2.0001915,-10.151647
1.041222,0.124695644,-10.055141
1.8731287,0.35051218,-12.801783
2.328355,0.47262636,-13.198773
2.4858072,0.51217353,-13.259595
2.5132623,0.5172026,-13.2590685
2.5367947,0.52386427,-13.281825
2.54921,0.51838624,-13.272507
2.536202,0.52055943,-13.269468
2.5481029,0.5175066,-13.2715845
2.5382664,0.52865195,-13.297951
2.536544,0.52204096,-13.269647
2.5489967,0.5260931,-13.289762
