accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
-0.17676982,0.26921898,-10.0550165
-0.55869544,-0.41917276,-8.817068
-0.20651078,0.2680424,-9.795882
0.0823032,0.05547091,-9.988164
0.071018465,0.5228216,-9.5913725
0.313269,0.46197656,-9.672264
-0.7791843,-0.4138211,-9.677447
-0.9154687,0.21368316,-9.781021
0.4872781,0.4474789,-9.797608
-0.027564786,0.50469565,-10.037708
-0.31663588,-0.4429326,-8.538893
-0.032604266,0.8844888,-9.736461
-0.23308513,0.07294709,-10.21306
0.001471206,-0.28584322,-9.528105
-0.055894073,0.4397979,-10.097413
-0.4603538,-0.16686535,-9.5331
-0.36307758,0.40282017,-9.335834
0.14362726,0.5773315,-9.896156
0.20436986,0.24810262,-10.040601
-0.47745302,-0.45227072,-9.186104
-0.51250315,0.46751818,-9.619065
-0.045492757,0.01307253,-10.035674
0.07890254,0.34750348,-9.806452
-0.016675955,0.30143481,-9.474863
-0.072320506,0.096524194,-9.318624
-0.45975,0.70272636,-9.782455
-0.38717163,-0.38136563,-9.963477
0.29304227,-0.017898716,-9.882838
-0.3319994,0.3328106,-9.665923
-0.23460913,0.22544879,-9.240648
-0.115783304,0.69758016,-9.608426
0.022747843,0.11811761,-10.2074585
-0.51850134,-0.46365812,-9.440972
-0.14907905,0.3643353,-9.76163
-0.33521295,0.42148378,-9.8615265
-0.3285217,0.04956866,-9.286173
0.6868933,0.40026084,-9.811355
-0.51762885,-0.15756667,-9.760849
-0.49033844,0.5715386,-9.241485
0.25824386,0.40759978,-9.955672
-0.23076528,-0.18879212,-10.047956
-0.2510251,-0.5834904,-9.270881
0.36949232,1.2216233,-9.6633215
-0.54553133,0.26153028,-9.873915
-0.17716776,-0.071438394,-9.315542
0.1244816,0.045280732,-9.8880005
-0.5350672,-0.22560565,-10.11397
0.08427719,0.66717744,-9.219238
0.18883547,0.772382,-9.5182705
-0.25463676,-0.2032155,-9.7471895
-0.55831933,-0.6727009,-9.986612
-0.29650134,0.9247381,-10.188111
-0.08330317,0.8742672,-9.17725
0.18895581,-0.19626091,-9.559141
-0.16504276,-0.37064844,-9.711046
-0.42306566,0.3288265,-9.616538
0.24656516,1.2474918,-9.741827
-0.22817634,-0.5888787,-9.631938
-0.4247912,-1.2914103,-9.908498
-0.29149535,1.8926117,-9.818973
0.20421453,0.6401703,-9.161639
0.43892583,-0.14925635,-9.72981
-0.99284667,-0.5033869,-10.103504
-0.5651446,-0.07466261,-9.717213
0.30012342,1.1741601,-9.093857
0.56655186,0.1329487,-9.772441
-0.3776344,-0.10243369,-9.864036
-1.2610737,0.4197764,-9.770649
0.19579157,-0.48359525,-9.306571
0.63360673,0.834259,-10.283642
-0.19558038,-0.36596912,-9.515741
-0.6634831,0.44655982,-9.398641
-0.59512645,1.4482732,-9.478924
0.9603431,-1.1805671,-9.741012
-0.110949695,-0.3885886,-10.485867
-0.9797073,1.013962,-8.902467
0.02053726,0.9940997,-8.998398
0.82252777,0.25915363,-10.4035015
-0.90334314,-1.8136191,-10.53406
-0.6750592,1.0968063,-9.729638
0.22166657,1.5907598,-8.641222
0.42179158,-1.2013776,-10.064093
-0.64131176,-0.51177484,-10.475298
-0.8008044,2.1081724,-9.428044
0.22276217,-0.55336446,-8.844925
0.9147141,-1.3157504,-9.734052
-1.4208664,2.305809,-10.640068
-0.50761724,-0.35820028,-8.849591
1.3360494,0.16106056,-8.611806
-0.80002147,-0.51712626,-11.458596
-1.1741332,-0.4198525,-9.693352
1.2552072,2.2243447,-8.605951
0.6250346,0.2281225,-9.557497
-2.3533041,-2.3739986,-10.652157
-0.26780006,0.98436904,-9.795749
2.2226324,2.2023938,-8.5709915
-0.6051117,-1.203699,-10.436576
-2.5789719,-0.36331904,-10.089275
0.8329175,1.49391,-8.451554
1.5811422,0.0622899,-10.705983
-1.6195791,-1.7667984,-10.484581
-0.44710156,1.6166729,-8.184217
0.5861643,1.6761482,-9.335065
0.16218412,-2.447425,-10.378278
-1.5566599,0.43903112,-11.050736
0.60197574,2.6228876,-7.9810114
-0.42194772,-1.0997331,-9.293585
0.7850227,-0.8669044,-11.012154
-2.2816098,1.623314,-10.358226
0.6703133,0.10947565,-7.570998
1.2263196,-0.4675803,-8.636244
-1.0951695,0.59923446,-12.28743
-0.6535083,0.036086522,-8.6647625
0.58617765,-1.3350804,-8.890868
0.5051869,1.9585655,-11.401323
-0.4633651,0.16055365,-10.253608
-0.9996854,-0.50315285,-8.114537
-0.7707664,0.11263415,-11.051522
1.2973267,1.9653897,-10.417299
-0.5355477,-1.1265316,-8.625954
-1.5026454,-0.192946,-8.124719
1.3689996,1.7078725,-10.511577
0.6536289,-0.30494097,-10.802626
-2.124531,-0.7837373,-9.033949
0.14438727,0.7600914,-7.642234
2.0927823,-0.05523975,-9.97364
-2.014103,-0.34681016,-12.7018175
-2.176065,1.1934619,-9.430328
3.1418746,-0.8022631,-4.217116
-0.34544867,-0.17948435,-11.812771
-2.356743,1.9356813,-13.490348
1.2993587,-1.3746037,-6.621578
0.5250528,0.87285215,-8.057632
-0.7771936,1.7258251,-11.67332
-0.86683726,-2.96963,-9.752877
0.61945003,0.16121265,-8.387395
0.84312594,4.3216777,-11.515488
-2.2023885,-2.6596396,-9.364758
-0.8732135,-2.1190927,-8.0987835
2.889947,4.516844,-9.694132
-1.4981014,-1.3362389,-10.657784
-2.227145,-2.108335,-10.137893
2.1090605,5.3658175,-10.207169
0.34937835,-2.6408823,-8.130845
-2.9324834,-1.1213738,-11.889828
2.455037,3.8324919,-8.879128
-1.3970989,-2.8564365,-9.661172
-1.940617,-0.89962703,-11.96536
3.3470917,5.445519,-10.29815
-2.163842,-3.4890919,-8.11328
-1.8313817,-1.6413579,-8.837907
4.384532,3.5976636,-9.6739
-2.4183736,-2.416496,-9.050608
-3.1582992,-0.42940572,-10.406765
4.946508,1.3636036,-7.0348907
-2.0101914,0.60532135,-12.174415
-1.2766063,1.1363972,-10.087953
2.2816129,-0.6901343,-8.199494
-3.5363934,0.45220783,-11.938668
1.5553374,0.24407946,-9.131586
0.2523475,-0.48983043,-10.317411
-2.9214702,2.936679,-11.5134945
2.115276,-4.165398,-4.212421
0.5329758,1.8163007,-10.325339
-1.5298966,3.8400362,-12.622078
-0.5416931,-7.4636054,-7.4746466
-0.25237617,6.191739,-12.561357
3.3396144,1.0138907,-10.354766
-3.131201,-5.4033628,-8.28787
-0.11559706,7.559393,-11.323524
2.5181205,-3.9550016,-5.3150673
-3.3327825,-0.8065031,-11.465172
1.785954,4.86359,-10.498305
-1.5628973,-7.7589345,-7.6637926
0.69752365,5.427218,-9.111707
3.258311,0.8555404,-9.079548
-6.44239,-4.961176,-10.925981
2.0100799,5.309023,-9.959543
0.7138674,-1.1482599,-11.11362
-2.460855,-0.016028762,-11.6496525
3.2306132,0.89254373,-7.7241917
-3.0257006,-0.7713793,-9.542236
2.8029606,0.94240177,-8.109266
-1.4307619,-0.41477904,-10.098998
-2.9052985,-0.29319465,-9.547727
5.010606,1.256187,-8.065641
-3.8695369,1.8830305,-13.061311
0.49951768,-4.8887987,-9.327762
0.6397372,4.0485663,-7.267588
0.46030986,-0.5437735,-10.835541
-0.42560914,-1.8222189,-9.576173
-2.8656876,4.157113,-11.384457
3.5111654,-5.419292,-6.4558
-1.0073059,6.7882075,-11.130392
-1.9615661,-6.426969,-11.4681835
0.2644425,2.9671593,-6.6858606
0.32956767,3.198193,-11.228701
-1.9284208,-6.132664,-9.639151
0.3398668,6.8059077,-8.758562
1.2800031,-4.3443174,-8.496056
-1.0618045,2.9972677,-11.065576
-0.7377683,-2.4845662,-10.2040205
-0.12909721,2.372242,-11.664993
2.4238145,1.8267604,-8.6888075
-4.0277653,-4.285821,-10.673174
1.4171242,4.765846,-8.476042
-0.5753932,-1.3326147,-9.128082
-1.4524491,-2.2538798,-10.992015
1.9112601,2.0877085,-6.8995543
-0.46621642,0.28610334,-11.147669
0.3982777,-2.0213187,-9.625037
-1.6831142,1.1736894,-10.224047
4.0068245,0.6618387,-7.398163
-3.6038759,1.6603553,-12.68638
-0.010049515,-4.8578877,-11.466119
1.4068652,8.439816,-7.8557143
-1.2943304,-8.020212,-11.473598
-1.8465433,4.794962,-9.2067585
1.4129641,-1.2298381,-9.291647
-0.7735334,0.027298566,-9.343845
-2.6776702,-0.44823214,-10.903132
1.5072347,2.5098116,-9.971774
0.81043005,1.0195289,-7.6251802
-2.0969644,-5.42029,-11.60362
2.1233225,7.5036387,-9.413171
-1.6044155,-4.672137,-9.874873
-0.5271864,0.70090777,-10.690559
0.7122359,1.9504701,-7.60441
-1.2727802,0.05947535,-13.25837
0.03101195,-2.1638243,-5.275143
0.3127116,1.7549642,-11.67326
0.35132816,1.0300422,-8.171822
-1.5029471,-4.659784,-10.098279
2.3049824,6.52444,-6.536416
-0.40340552,-6.2143245,-12.367339
-0.4050231,3.988191,-8.731953
0.7720137,0.07132829,-8.00286
-0.73270345,-1.1804177,-11.253447
-0.00414942,1.7113007,-10.395712
-1.345059,0.6208693,-10.837452
1.2368013,-2.6020756,-10.90495
-0.9753224,2.6631248,-7.953098
0.9127585,0.8802428,-13.492833
-2.5490394,-3.6540377,-7.271271
4.329872,4.150472,-8.875179
-4.2577515,-2.7441342,-8.910591
2.3485863,0.57981926,-11.06633
-2.5295093,3.2224028,-8.451786
1.4990495,-4.656871,-12.564251
-1.3085672,1.4873762,-8.115634
-0.23593184,3.1595814,-13.323083
0.052763823,-5.2997365,-7.081612
1.3632754,7.1295514,-8.350867
-0.9378677,-5.1812787,-10.330908
0.41329834,2.9449966,-11.091775
0.40414393,-1.0831283,-9.899569
-1.0627545,-0.61298776,-9.771596
1.6693006,0.78608537,-8.228362
-3.3332515,0.2394822,-12.520171
3.5163271,-1.8920004,-7.042999
-3.2219589,1.980132,-11.513787
1.6392664,-2.0122287,-8.163593
-0.7840826,2.439908,-10.482103
-0.8636257,-3.0366836,-11.375835
3.3437238,3.3989809,-5.163393
-4.203267,-1.9651992,-12.306275
4.5671635,4.5033145,-8.829082
-4.2549896,-5.92991,-8.85845
3.616597,7.760902,-10.870088
-2.7435973,-8.249628,-10.617532
1.9830816,8.45801,-9.703387
-2.0866086,-6.8979425,-12.7317705
0.41923544,5.3152857,-10.867128
0.35605943,-5.00679,-8.928443
-2.4515479,4.4470434,-14.0236635
2.686759,-3.9776263,-5.88856
-4.500065,2.5252626,-14.577141
4.620987,-1.2745507,-7.7265673
-4.796501,0.21270181,-12.980864
4.4803123,1.286624,-8.273186
-2.7651677,-3.964604,-12.12397
2.3269517,7.708135,-8.556132
0.09219055,-8.931653,-10.892338
-0.87494373,11.265537,-11.583565
2.8722713,-9.723801,-10.392844
-3.66268,8.020146,-12.297831
3.6536977,-3.695537,-10.59667
-3.1149402,1.2742937,-9.998573
2.410833,0.961541,-12.099918
-2.9750314,-1.1215205,-10.453234
1.8066562,1.7781358,-12.064973
-2.2275145,-0.6348,-10.082241
1.1151443,0.036627088,-13.719506
-1.5414792,0.21587178,-8.042321
1.722149,-0.7023492,-15.672178
-2.4235396,0.7699127,-8.440053
2.871459,-0.6530555,-14.557943
-3.305985,0.6355232,-8.870124
3.6689897,0.41568118,-12.796318
-4.358821,-0.7376745,-9.576206
4.526878,1.5966812,-12.874694
-4.390682,-1.7963897,-10.201455
5.0069857,3.0418594,-11.195272
-4.435754,-3.517047,-11.922382
4.7068663,5.031008,-9.118828
-4.084348,-5.588637,-13.234617
2.893552,5.437959,-8.803404
-1.8318673,-4.4096255,-11.68069
0.50604826,3.0367694,-8.935772
0.04063248,-3.2891226,-11.460894
-1.8451982,1.2243779,-10.72816
2.485468,0.25971472,-10.919018
-2.7066774,-1.6004952,-9.107504
2.649509,3.9641695,-13.314297
-3.0608387,-5.819553,-7.8502502
3.4446278,8.041819,-13.372679
-2.3894649,-9.028925,-7.8626485
2.4210644,12.093435,-13.494466
-2.5505376,-12.16395,-9.2200365
2.6260684,13.164905,-12.509139
-2.237335,-10.959305,-9.162016
2.6846173,10.977665,-11.110396
-3.2734673,-11.280629,-10.880181
2.1437066,9.823508,-10.21001
-1.7252901,-9.514885,-9.725875
0.7893142,7.6692486,-11.365608
-0.64348125,-5.1687555,-10.047563
0.8771986,4.6104383,-9.861778
-1.7316661,-2.2542877,-11.43286
1.9910604,2.6043534,-9.430226
-1.8290868,-1.0222061,-10.329744
2.299564,1.2324983,-9.070466
-2.3550594,1.132174,-10.65059
2.23742,-1.8090942,-8.8977375
-2.5435727,3.64655,-10.59194
2.4202256,-4.2667956,-9.875614
-2.3644211,4.6481504,-9.584886
1.831275,-6.293904,-11.260768
-2.260726,6.090388,-8.74949
2.4172258,-6.7338448,-11.948147
-2.7832904,4.4496737,-6.539649
2.613004,-1.7649807,-12.628418
-2.0489817,0.9814387,-6.437013
1.7966608,-1.2759058,-12.508526
-1.9373033,3.3636913,-8.511353
2.3682246,-4.234039,-11.265505
-2.5285509,4.7023554,-8.059629
3.050934,-3.562623,-11.926927
-3.3314567,4.197346,-7.029833
3.0646582,-3.3316236,-12.674419
-2.9353063,4.6086173,-7.378216
3.2282662,-6.212434,-11.133299
-3.3011308,7.1703577,-8.47026
3.671627,-6.1610746,-10.460563
-3.3960307,5.502138,-7.832369
3.1134036,-3.9698672,-11.499669
-3.004979,4.2585597,-8.766011
3.2010958,-4.036257,-8.816254
-3.1727204,5.176704,-12.303395
3.3631585,-6.040914,-5.5614514
-3.091144,6.7616277,-14.784191
2.7026067,-7.254959,-5.224879
-2.2902305,8.017326,-14.60956
1.5248977,-8.495559,-6.439756
-1.2396003,10.088166,-13.481824
0.3443513,-11.58332,-6.974346
0.2359188,13.136916,-13.605686
-0.29277626,-14.487298,-6.288023
0.82978296,14.104228,-13.473087
0.046753276,-11.88528,-6.2641597
-1.0036831,9.181981,-13.107741
0.73982936,-5.496492,-8.494796
-0.62056243,2.6136317,-10.297637
0.22592282,-2.015371,-10.378255
-0.31179747,1.4417018,-10.037826
0.38983378,-1.01268,-9.4127
-0.90213007,1.488163,-11.320071
1.408326,-0.25319266,-8.497246
-1.1795841,0.9395611,-12.37823
1.1870903,0.12894833,-7.653073
-0.830874,0.89945394,-12.159309
0.8452319,-0.8943383,-8.646977
-0.75360054,1.881675,-12.158305
0.3102451,-2.0579581,-8.65293
-0.15070814,2.387715,-11.639266
-0.17959449,-1.4699193,-7.84939
0.7144632,2.4096527,-11.719127
-0.9017345,-3.451024,-7.6865315
1.3525318,5.211113,-11.366272
-1.2495705,-5.6248183,-8.56624
1.4883697,5.547398,-10.619939
-2.921172,-4.3885927,-10.672331
2.8735003,3.9934494,-10.178999
-2.7416055,-3.470835,-10.368863
2.7716963,2.706584,-10.805907
-1.9439976,-1.8549732,-9.023649
1.4928482,-0.032025233,-11.60598
-1.691236,3.2437737,-8.892889
1.8805327,-5.683256,-11.313816
-1.2804769,6.0843487,-7.731435
1.536643,-6.180925,-12.38396
-1.7929109,7.2133975,-8.087479
1.9522369,-6.7538595,-11.230118
-1.4757258,8.366312,-9.430098
1.6834987,-9.422692,-10.53202
-2.2164316,10.572463,-10.876247
2.223027,-9.065711,-9.677204
-2.25826,8.259044,-9.542679
2.1642518,-7.503759,-11.292907
-1.7654197,7.320981,-8.050208
1.1691276,-7.489871,-12.344829
-0.9178526,8.146055,-7.69221
0.8572646,-8.975644,-11.824109
-1.6104149,10.119191,-10.402455
1.1398412,-9.889329,-10.1645355
-0.81750596,8.778638,-11.774257
0.34422484,-9.407358,-9.35539
0.6569148,10.757718,-10.938387
-0.8330671,-12.268951,-8.751586
1.0333856,12.984213,-11.434316
-1.4035535,-11.758433,-8.584085
1.5888989,11.072327,-12.6276655
-1.4589403,-10.13414,-7.4805336
1.9097651,10.117612,-12.667727
-2.0976698,-7.651679,-7.782498
2.844039,6.3184776,-10.513457
-2.7586584,-4.5486636,-9.041885
1.7505336,3.9246917,-11.268144
-1.3328376,0.71203387,-9.321864
1.7375218,-5.0002117,-9.422374
-1.2668817,7.2328467,-9.656853
0.94418573,-7.782193,-9.596242
-1.2881392,10.13432,-11.064716
-0.15626283,-11.498354,-8.339648
0.8816224,11.446842,-12.012514
-2.8401933,-12.591245,-9.298862
2.7342463,12.863191,-11.186099
-2.716694,-12.543646,-9.284835
3.4529862,10.326245,-10.252738
-3.490385,-8.481843,-10.973453
3.8256767,6.5923877,-9.07164
-3.8827255,-5.1064434,-11.025023
3.957785,3.9359536,-9.482055
-3.2726467,-4.937239,-11.091611
3.3320327,6.5495505,-9.760949
-2.51828,-5.8112016,-9.143901
2.7684412,6.348222,-11.159969
-2.6657155,-5.565053,-7.9355197
3.4398654,7.119477,-10.713139
-3.8146036,-6.2225533,-9.107112
3.4177456,4.8889513,-10.450683
-4.044141,-4.789468,-8.924093
3.780327,6.272336,-11.535563
-3.7648697,-7.500488,-7.908154
3.0498471,7.626032,-12.348496
-2.4881203,-6.1899114,-9.149635
2.8078747,5.0236173,-8.815941
-2.2702649,-2.835368,-10.848084
1.815837,1.5611807,-9.06698
-0.78318745,0.52769965,-11.1616745
-0.12539819,-3.0346823,-9.386526
0.8527543,5.7921987,-11.493032
-1.9265847,-4.593751,-9.043806
2.0035257,3.7691026,-11.495339
-2.9469543,-4.023801,-8.408447
4.5267916,6.215469,-11.81979
-5.668716,-8.817723,-8.995911
5.079841,7.922725,-11.429995
-4.852616,-5.39569,-8.681595
5.156472,3.733995,-10.3233385
-6.213408,-3.581655,-11.611878
6.591028,5.7918234,-8.266635
-5.1926146,-5.8514934,-11.045277
4.7658515,7.480268,-9.245812
-4.1461773,-5.8202653,-10.569945
3.5185058,5.896075,-10.214607
-2.947888,-2.6041439,-10.000362
2.7353528,1.8123367,-10.582825
-2.905757,0.43822923,-9.988363
2.992294,-1.2582515,-10.295279
-2.7951198,2.109774,-9.797084
1.9794588,-2.0476427,-10.023327
-3.0634696,3.3513026,-12.002129
3.5500944,-4.7649755,-6.891513
-4.711001,6.0213914,-12.782347
4.5406613,-5.336951,-7.2359486
-5.893381,4.0383143,-11.791112
5.073542,-2.859059,-8.421264
-5.557268,3.0548682,-11.604933
4.427483,-4.291765,-8.000925
-5.0910335,5.4477315,-11.928381
5.002551,-6.627112,-7.272034
-5.8242965,6.941368,-12.604792
5.727365,-6.4673223,-7.0973225
-6.090941,6.3860364,-11.666013
5.0063047,-6.380896,-8.396892
-5.4202795,7.172229,-10.846974
4.509338,-6.5115604,-8.594741
-5.3594933,4.8694005,-9.858982
4.755432,-4.421813,-8.824254
-5.424411,4.3689246,-10.263941
4.718745,-6.1371017,-8.19924
-5.2582755,6.0355806,-10.640111
4.635795,-6.7494445,-8.259126
-4.0873423,6.7681246,-9.068533
3.4605258,-7.1271887,-9.263608
-3.1821215,6.9771442,-8.168646
2.8358831,-7.6121416,-9.100581
-2.4595993,9.318952,-8.45616
2.38812,-8.484392,-8.109217
-2.427836,7.6113925,-9.969503
2.3799255,-3.1779938,-7.071498
-1.993719,-0.56927544,-9.900651
1.586985,2.4871638,-8.188792
-0.60006195,-1.9660764,-9.854097
0.48672312,1.1329491,-6.89701
-1.1275457,0.2527473,-11.300575
0.91654134,-1.006008,-6.48427
-1.1549183,2.0531616,-11.23929
0.9510457,-1.4659061,-6.5888705
-0.5273841,2.0338976,-9.296319
-0.33382076,-1.7753683,-9.377846
1.2485533,2.4822206,-7.1036167
-2.0610263,-2.0829415,-8.484999
2.6306102,2.781486,-9.123089
-2.928486,-1.734187,-6.3782477
3.745466,1.8063921,-9.479618
-4.7787557,-0.1808607,-6.8794603
6.3000836,-0.97212994,-7.7795105
-6.429426,1.8874443,-6.183124
7.023039,-1.728691,-8.333532
-6.4713607,-1.1067681,-7.355225
6.22742,2.8431885,-8.124806
-4.631876,-5.885336,-6.5424557
3.24688,5.7889557,-10.862166
-1.47008,-6.4642124,-5.1790032
1.2804024,6.030038,-9.752243
-0.62668395,-5.83157,-7.8616724
-0.59042495,5.748094,-8.873527
0.82711256,-3.8236194,-7.384255
-1.6000373,2.1448343,-7.1871815
2.8696568,-0.6118848,-5.36202
-3.3922114,-1.4066544,-9.491008
3.9341397,-0.4405146,-4.8681846
-3.0259962,1.2420906,-10.0129795
2.0839875,-2.728206,-7.003461
-0.7844181,4.024505,-7.8009634
0.019032886,-3.707761,-7.2551336
0.8182458,3.776659,-8.007336
-1.5748717,-2.4566982,-5.39405
2.8271754,0.06255692,-7.233909
-2.6440659,1.8982006,-6.6368194
3.8825088,-2.2450352,-7.7879877
-2.8813784,2.8080218,-3.7024915
1.1661471,-1.4336349,-11.583463
-0.27555057,-0.32578325,-5.499685
-2.0048864,2.0038414,-8.202872
4.4627075,-1.0438651,-6.9201818
-6.1517053,-0.99622846,-7.7786474
5.679092,1.41955,-7.1826615
-5.11075,-4.1078134,-6.5969496
3.4231343,7.7473984,-8.598679
-2.0100663,-9.875235,-5.759832
0.42526877,9.456251,-7.788122
1.6547576,-8.520094,-5.704503
-1.7583454,4.8537536,-7.187258
1.4854538,0.5261349,-8.860181
-0.15631087,-5.1307487,-6.1349716
0.37495798,8.521502,-3.1545784
-1.2243444,-9.001964,-13.650832
1.340691,7.5856295,-3.1497977
-0.34019256,-5.644314,-8.567955
1.0959365,5.1619964,-6.3970118
-1.8682405,-4.8079624,-8.606175
1.5763377,3.0543318,-6.339026
-0.82013583,-0.9847087,-9.32538
-0.17293456,-0.5368893,-8.532843
1.0141965,0.7109605,-3.2914405
-0.95949554,-1.1199652,-10.12077
1.0680479,-1.1244526,-5.0843735
0.36721182,1.0312567,-8.835207
-0.21603632,-0.52307457,-4.6717772
