gyro_rad[0],hover_thrust,xyz[0],gyro_rad[1]
-0.011577582,0.27500898,0.15230705,0.012862468
0.019329324,0.2745217,0.20062746,-0.010844185
0.017705703,0.27459884,0.03267348,-0.009262716
0.013057984,0.27427536,0.008988465,0.01652785
-0.003586685,0.27407283,0.051447958,0.001972498
0.003549762,0.27403757,0.077748194,-0.01225766
0.017980943,0.2743989,0.1056852,-0.005248145
0.009126526,0.2746296,0.08691903,0.005386652
0.0074141,0.2750632,0.04292651,0.00277054
-0.004078541,0.275082,0.011301475,0.012486048
0.0202479,0.27476174,-0.022003168,-0.014733019
0.03416976,0.27469933,-0.098173246,-0.012607831
0.000402817,0.27426034,-0.002480278,0.012209525
-0.006600143,0.27460253,0.0686908,0.002593016
0.019858282,0.27459452,0.18689005,-0.024626486
0.019873101,0.27488953,0.22311339,-0.006053248
0.009683345,0.27516446,0.14470144,0.011477429
0.013084106,0.27480146,0.02008505,0.00684297
-0.010057934,0.27489957,0.10287011,-0.003931666
0.020079868,0.27436683,0.11305539,-0.019789677
0.015257995,0.27493623,0.14810182,-0.009901401
-0.005218905,0.27500948,0.04360251,0.025905816
0.010563372,0.27544567,-0.057915114,0.015785623
0.025725795,0.27527758,-0.024537578,-0.022329291
0.011794369,0.27498716,0.11355737,-0.016248398
0.016225185,0.27542722,0.09236611,0.02198061
-0.001291684,0.27535638,0.001565308,0.01536286
-0.008000075,0.27561787,-0.12666248,0.001911445
0.03990731,0.2756527,-0.23825991,-0.02226457
0.008989699,0.2755585,-0.11000995,-0.00797682
4.88E-05,0.27560338,-0.006979065,0.026443657
0.006678663,0.27561375,-0.08873737,0.014336119
0.008379514,0.27587712,0.009659731,-0.032448135
0.01857175,0.2756748,0.11410182,-0.016486194
0.014386154,0.27514508,0.01793811,0.018188482
-0.017165355,0.275552,0.045145605,0.02529174
0.017943898,0.27609575,0.17626984,-0.014195878
0.021853408,0.2759019,0.29505816,-0.04179463
0.017405428,0.27549103,0.40242493,-0.001304806
-0.00702391,0.27585566,0.38234064,0.03787858
0.010590219,0.27547696,0.31314325,0.018242333
0.028540436,0.27571514,0.2868591,-0.029942129
0.005902258,0.27581975,0.22972913,-0.022768294
0.00509269,0.2763027,0.11240026,0.008466791
-0.002463822,0.27592486,0.082924314,0.034638226
0.013956126,0.2762768,0.24002017,-0.011442346
0.032450754,0.2764886,0.2893028,-0.03495001
0.005337205,0.27690214,0.35518053,0.001701992
-0.00352611,0.27707547,0.38482103,0.037289783
-0.009887501,0.27706036,0.3821076,0.010104411
0.041486476,0.27716994,0.3760198,-0.03284469
-0.002657814,0.27747282,0.2444369,-0.015970225
0.018308956,0.2771517,0.1394172,0.019824138
0.006591831,0.2770216,0.060977187,0.035572406
0.001621748,0.27697688,-0.006602279,-0.003734997
0.039012205,0.2770129,0.061170537,-0.039535675
-0.012254062,0.2767178,0.0903495,-0.003332843
-0.009240756,0.27617812,0.062684394,0.03391822
0.009910472,0.27627355,0.08458893,0.009351322
0.05158076,0.27651185,-0.04935863,-0.021619063
0.000122099,0.2768503,-0.098107174,-0.016738178
0.009810808,0.2766807,-0.084014036,0.004649913
-0.009486871,0.27674064,-0.10585235,0.017197745
-0.003640706,0.27692077,-0.11258731,4.69E-05
0.04077046,0.27711242,-0.10495818,-0.033088043
0.002696454,0.27749148,-0.10235983,-0.008315014
-0.003562074,0.27782336,-0.089983664,0.03077556
0.016565429,0.27779806,-0.18820056,0.010762554
0.023557993,0.27766538,-0.18722302,-0.024290958
8.20E-05,0.2779374,-0.12082685,-0.018537529
0.009576624,0.27819106,-0.26134768,0.0170099
-0.01257661,0.2780325,-0.389245,0.021745134
0.02987455,0.27835152,-0.49520677,0.006662154
0.04043334,0.27845722,-0.51432055,-0.02673684
-0.001074771,0.2784399,-0.59352833,-0.006457365
-0.005131748,0.2781798,-0.5894872,0.033099666
-0.002871627,0.27854177,-0.5735586,0.011042705
0.022848105,0.27858248,-0.5031494,-0.018447971
0.015073464,0.2786122,-0.5095414,-0.001458144
-0.002412287,0.27904212,-0.570703,0.005931444
0.008776932,0.27927178,-0.6745797,0.00630674
0.027996497,0.27942353,-0.7236027,0.002811076
0.018036297,0.2793539,-0.70336455,-0.01846003
-0.008605886,0.27954406,-0.63314474,-0.003206909
-0.005345941,0.27987278,-0.62446135,0.03456378
0.009826791,0.27999654,-0.59793925,-0.005094369
0.034919094,0.28028426,-0.5766396,-0.027241616
0.003836616,0.27984145,-0.58874345,0.014666333
-0.006346841,0.27996445,-0.527908,0.014365939
0.02334296,0.27966344,-0.4232875,-0.005761036
0.012237274,0.2798622,-0.32142466,-0.00525962
0.011727345,0.279621,-0.052545622,-0.00338183
0.011399969,0.2799978,0.07252928,-0.002806001
0.004227548,0.2796817,0.041070774,0.001778376
0.010821098,0.27967194,0.25967392,-0.017005814
0.03888726,0.27978116,0.43948215,-0.007350696
-0.005067507,0.27929753,0.53454787,0.03254274
-0.028386056,0.27955425,0.38869986,-0.001112258
0.047530424,0.27923733,0.3703177,-0.039644543
0.018512683,0.27957782,0.5664309,-0.018081008
-0.011930854,0.279424,0.71932817,0.050132066
-0.012518832,0.2792374,0.8806531,0.016265186
0.04782811,0.27948564,0.9593147,-0.06136383
0.049631286,0.2795511,0.898261,-0.031120574
-0.053641964,0.27920234,0.8784927,0.076950856
0.010189336,0.27919307,0.78825,0.025378523
0.055614654,0.27901822,0.7909203,-0.05797324
-0.019780744,0.27881572,0.79946226,-0.031943217
0.004656942,0.2787476,0.8195444,0.059247416
-0.007641818,0.27895612,0.70888114,0.05210621
0.04098762,0.27905512,0.5757708,-0.075349584
0.04274374,0.27879912,0.5818163,-0.051827304
-0.050787915,0.2785877,0.47579026,0.06711831
0.030748101,0.27864146,0.46930066,0.03473985
0.035808712,0.2782676,0.5036644,-0.079274945
0.01258548,0.27828765,0.6404983,-0.053920943
0.001891619,0.2786692,0.6193718,0.08077283
-0.031995714,0.27870765,0.538781,0.041585367
0.03705327,0.27839985,0.4608689,-0.09840622
0.039509095,0.2779663,0.41428995,-0.013754373
-0.03925286,0.27827433,0.43257383,0.08495477
-0.007425278,0.27836597,0.45516086,-0.007945569
0.09350389,0.27843046,0.29702345,-0.07763156
-0.022294493,0.27831277,0.11665411,0.037260607
-0.059746433,0.27837014,-0.04014054,0.045877513
0.10314798,0.2781055,-0.1478626,-0.056435425
-0.001944278,0.27779743,-0.27458274,-0.017598575
-0.028765546,0.27758813,-0.48116148,0.051053997
0.024237802,0.27795175,-0.6018078,0.00374718
0.009404967,0.2780614,-0.7131344,-0.07647089
-0.000605467,0.27782825,-0.61944413,0.007287897
0.03499223,0.27756628,-0.67369545,0.08645701
-0.004300206,0.27736953,-0.9106679,-0.04821449
0.015356613,0.27784523,-1.1719431,-0.1382368
0.014503607,0.27754194,-1.1954311,0.09810439
0.016309166,0.27743387,-1.1775388,0.097368665
0.001101511,0.27778253,-1.1340847,-0.15068303
0.003188653,0.27780977,-1.0677724,-0.057961762
0.019419681,0.27826384,-0.9432849,0.14591512
-0.044591326,0.2782014,-0.85660607,0.007876798
0.03086332,0.2780184,-0.9383929,-0.1779603
0.095228374,0.27837467,-0.9923032,0.049540605
-0.07733254,0.2779724,-0.87888634,0.14726378
-0.000826644,0.2782108,-0.8416277,-0.082552925
0.061275512,0.27846006,-0.7838453,-0.12500595
0.00295495,0.27796924,-0.7423999,0.14248133
-0.0388491,0.27795452,-0.6536254,0.08925129
0.016923344,0.2776698,-0.5273444,-0.14349079
0.01831486,0.2773004,-0.5086139,-0.027540548
0.039620787,0.27707508,-0.5693744,0.14999257
-0.017126963,0.2772019,-0.49095973,-0.00517008
0.000874898,0.27721614,-0.29561612,-0.11408724
0.058753353,0.27699158,-0.100788444,0.015093031
0.009957898,0.27734137,0.19429336,0.06579647
-0.01407669,0.2777846,0.4394067,0.002160188
0.030760339,0.2782029,0.549992,-0.105058074
-0.005306536,0.27804178,0.5956629,-0.011712546
0.012259982,0.27812603,0.6647514,0.111434266
-0.009165039,0.27794218,0.76841587,-0.012578575
0.020499676,0.27816722,0.87960565,-0.11305222
-0.03329034,0.27817172,0.92735904,0.05608203
0.009221103,0.2777617,1.0211697,0.077325225
0.0890191,0.27732727,1.0044461,-0.064684026
-0.08093368,0.27719602,1.0019429,-0.055139832
-0.04891726,0.27715936,0.86925673,0.13197674
0.088842176,0.2776692,0.7405607,-0.0523981
0.065564305,0.27747604,0.57999796,-0.10125915
-0.059599526,0.2771509,0.4367222,0.10159716
-0.009140635,0.27720058,0.3165639,0.018298296
0.035021912,0.27663192,0.32875508,-0.117438585
0.035966877,0.27675527,0.2335238,-0.039360482
-0.0213996,0.27662018,0.18626042,0.09289964
0.014478581,0.27664343,0.28695175,0.01686845
-0.025528971,0.2764053,0.3708856,-0.13533938
0.002752263,0.2763921,0.31453314,0.007102324
-0.008355835,0.27596927,0.25104344,0.12968896
0.05194522,0.27593732,0.14312589,-0.05926089
0.026985401,0.27564088,0.029580377,-0.11691155
-0.03378595,0.27534133,-0.07975031,0.122736335
0.01165137,0.2752663,-0.0998395,0.03405262
0.056543317,0.27518523,-0.07505754,-0.16019028
0.000658719,0.27486622,-0.004880454,0.078602605
0.01117212,0.27502593,0.05032538,0.028975034
0.057606626,0.2747439,0.065816104,-0.08714161
-0.030440168,0.2746359,0.046793085,0.09205413
0.012184823,0.27450043,-0.007460383,-0.033249795
-0.04341482,0.27427992,-0.06833535,-0.10108315
0.07045942,0.27406237,-0.08844877,0.16285123
-0.034259763,0.2738099,-0.0701392,-0.0414895
-0.01749004,0.27387437,-0.05775216,-0.13522524
0.040770967,0.2739083,-0.034497898,0.1437223
-0.003029987,0.27394414,-0.06241864,-0.020039475
0.040420994,0.2744205,-0.013187435,-0.089244224
0.004169948,0.2746407,-0.03996915,0.049435917
-0.02618932,0.2748789,-0.014007187,-0.07140841
0.072118506,0.27478698,-0.066182934,0.010582667
-0.028291872,0.2748146,-0.04733769,0.04819816
0.015027772,0.2750089,-0.049262386,-0.12121864
-0.055649366,0.27513346,-0.048948396,0.08241761
0.01152039,0.27511162,-0.12915327,0.051516265
0.011625402,0.27471116,-0.13295111,-0.09477703
0.09097173,0.27460366,-0.104812935,-0.004731556
-0.054808702,0.2750111,-0.1489034,0.06293276
-0.012276884,0.27474678,-0.12682346,0.04242266
0.06654141,0.2744607,-0.10794698,-0.0839837
-0.07890278,0.274511,-0.06122385,0.013185953
0.072599016,0.27425492,-0.056251552,0.12016399
0.000597789,0.27376702,0.006359917,-0.14683437
0.002490399,0.27410048,0.013266221,-0.017436683
0.023588438,0.27436543,0.028326891,0.007135127
-0.024506284,0.27460387,0.03989874,0.014072788
-0.037354536,0.2746533,0.08689905,0.047202583
0.07962169,0.2744375,0.031725187,-0.22226344
-0.065746516,0.2748024,0.06176079,0.084670216
0.031885084,0.27485064,-0.06906625,0.110197395
0.04477342,0.27502346,-0.20964795,-0.1699937
-0.055826697,0.27489224,-0.32983008,0.08063911
0.058580752,0.27474415,-0.5921801,0.04312315
0.019501282,0.2746707,-0.7166953,0.026757445
-0.044208173,0.27450404,-0.79758734,-0.08509602
-0.00874238,0.27459094,-0.8056362,-0.052334156
0.018824002,0.27468073,-0.8002135,0.16239004
-0.010443861,0.27438438,-0.76542294,-0.17889716
0.07210497,0.27450797,-0.7749172,-0.060571104
-0.0590796,0.27456278,-0.77930975,0.10330019
0.012949807,0.27470544,-0.74944615,-0.050879594
0.06189841,0.27472317,-0.5776963,-0.09563074
-0.15166768,0.27499533,-0.36486104,-0.057171453
0.16017312,0.27479255,-0.20593403,0.11153234
-0.15096945,0.27509707,-0.17586453,-0.07179117
0.10033974,0.27542922,-0.051426247,-0.08177739
-0.047101486,0.27573684,0.1651953,0.07876848
-0.109439805,0.27545562,0.48072526,0.033397235
0.11750358,0.27583128,0.6620045,-0.11322522
-0.20434852,0.2755216,0.67858547,0.028199183
0.11754409,0.2753212,0.71288097,0.08422734
0.00673519,0.2754778,0.73344564,-0.055062458
-0.04146757,0.27521566,0.79614043,-0.022211341
0.07741395,0.2754566,0.90727025,0.02902645
-0.026994653,0.2758321,0.9605103,0.07630111
0.07806204,0.27531672,0.97148734,-0.12440472
-0.030130858,0.27551416,0.88652885,0.049624998
-0.07223929,0.27542266,0.8333222,0.037875555
0.031615,0.27541265,0.91345316,-0.07017721
-0.14857057,0.27567044,1.0120326,0.03200376
-0.000982732,0.27560285,1.01292,-0.00765719
0.04970454,0.27566558,0.9960248,-0.050152753
-0.09899233,0.2755624,0.84551954,-0.01767649
0.10192123,0.27561688,0.6021095,0.078777395
-0.06375894,0.27580863,0.2875985,-0.1173026
0.14287649,0.27621967,0.108393565,-0.041783374
-0.24273013,0.27602416,-0.001312486,0.09659133
0.13934514,0.27622327,-0.10674455,-0.05801224
-0.10461275,0.27597988,-0.28522745,-0.05764314
-0.1529767,0.27630812,-0.4208462,0.07394037
0.116679326,0.27666783,-0.4945259,-0.024665423
-0.25359863,0.2767007,-0.66705036,-0.10540636
0.13670199,0.27647918,-0.83495873,0.022215609
-0.20353375,0.2767033,-0.9241704,-0.020839147
0.1588655,0.2771941,-1.0098634,-0.09069522
-0.2272132,0.27690724,-1.0334402,0.01632896
0.091359876,0.27708718,-1.0357139,0.0315043
0.011446857,0.27682614,-1.0488678,-0.049958922
-0.16660397,0.2767212,-1.1254317,0.042943876
0.078364685,0.27713802,-1.1846601,-0.002786549
-0.11887792,0.27739862,-1.21883,0.013079193
-0.14942405,0.27725536,-1.1180704,0.014840529
-0.058125433,0.27717996,-0.98008645,-0.030271986
-0.07499321,0.27692208,-0.76355976,-0.00812668
-0.20474935,0.27685842,-0.5258106,-0.032560896
0.003082091,0.27663955,-0.21364135,-0.08242999
-0.044950143,0.27625853,0.035587396,-0.060711097
-0.21008982,0.2764202,0.17263478,0.010818077
0.064297594,0.27613667,0.30962846,-0.12210978
-0.1061068,0.27593207,0.4688922,-0.052434124
-0.10698066,0.2760617,0.6923949,0.011420117
0.03661951,0.27612373,0.72046095,-0.05225695
-0.17224193,0.2759297,0.80391276,-0.028453808
0.027318688,0.2760759,0.9222953,-0.048230514
-0.24288881,0.2759675,0.98090845,-0.059170265
0.12662141,0.27618662,1.1774002,-0.050284334
-0.3534193,0.2764589,1.2823085,-0.05581659
0.22199474,0.27630037,1.1430771,-0.08230094
-0.6448714,0.27670813,1.0357618,-0.03096903
0.34309417,0.27620116,0.9619636,-0.15795352
-0.60688746,0.27635038,0.8028027,-0.005476268
0.16006225,0.27667955,0.71989006,-0.09064267
-0.37441915,0.27650952,0.66444606,-0.07051176
0.07464121,0.27650234,0.5579058,-0.08852435
-0.26128381,0.27682105,0.4245455,-0.1448682
0.17863472,0.27669778,0.25880697,-0.09388007
-0.24695544,0.27669108,0.09214819,-0.12974507
0.113677084,0.27659795,-0.08019266,-0.068123125
-0.18879151,0.27631345,-0.28430888,-0.13592428
-0.07195755,0.27650324,-0.50260377,-0.09586246
-0.040219698,0.27642894,-0.6937566,-0.14720291
-0.35529286,0.27635413,-0.77131796,-0.050503388
0.16420348,0.2765713,-0.78800696,-0.16174056
-0.5193449,0.27624536,-0.8175922,-0.038772624
0.1456479,0.27618498,-0.8700574,-0.17080091
-0.47776213,0.2760189,-1.0274203,-0.06415827
0.011120289,0.27627364,-1.1001654,-0.21602772
-0.17540333,0.27645335,-1.0201277,-0.11762154
-0.12059195,0.2764497,-0.99563134,-0.13534862
0.11952935,0.2766382,-0.9137172,-0.276662
-0.321897,0.27687213,-0.85174286,-0.080603465
0.28954107,0.2766389,-0.8679696,-0.2308547
-0.4185286,0.27717242,-0.851775,-0.0632122
0.350312,0.2771569,-0.7923596,-0.08626298
-0.37775338,0.2773993,-0.7927488,-0.06945607
0.16485225,0.27744794,-0.7693096,-0.034262445
-0.20321205,0.2773168,-0.73213285,-0.031021044
-0.026062792,0.2774675,-0.65528554,0.016822258
-0.07887534,0.2774598,-0.58449286,-0.036794666
-0.21757628,0.27769205,-0.6009774,0.095423594
0.114588484,0.2780376,-0.53145444,-0.07152393
-0.39828786,0.27791885,-0.44267452,0.11487738
0.17028877,0.27799448,-0.28441927,-0.062318683
-0.28894368,0.27831194,-0.037207555,0.0730232
0.07540355,0.2778173,0.04755335,-0.03182902
0.009603327,0.2780099,0.17009692,-0.045025878
-0.12528941,0.27814096,0.34982932,-0.027910419
0.19279698,0.27789718,0.5851824,-0.1603497
-0.12647568,0.27796528,0.7312372,-0.002225207
0.21163516,0.27760464,0.7949503,-0.15262103
0.026921239,0.2776387,0.8416594,-0.08652457
0.09581965,0.27800703,0.9544048,-0.034959
0.24516918,0.27788958,1.0057813,-0.12853326
0.03842906,0.2782125,0.9621497,0.088045806
0.29535344,0.27811944,1.0239797,-0.058412477
-0.017816776,0.27851182,1.0050602,0.10894656
0.2531521,0.2783503,1.026048,0.048880637
0.037225537,0.2781866,0.9920658,0.13759024
0.122339465,0.2784904,0.9185754,0.13877034
0.09233754,0.27862808,0.9130866,0.086995274
0.077148244,0.2786135,1.0164365,0.17252396
0.06542908,0.27833515,1.2623482,0.06386119
0.060761824,0.2786171,1.2539158,0.191816
0.07229134,0.2784847,1.1514065,-0.010620341
0.091734946,0.2788366,1.0084524,0.15998891
0.047519196,0.27898127,0.9731875,-0.04120474
0.25900432,0.27858195,1.0491716,0.10035052
-0.10026419,0.27868935,0.978039,0.010780721
0.40949106,0.27888453,1.0475883,0.017190037
-0.31423745,0.2787619,1.0692073,0.08003979
0.62127656,0.27904102,0.96683174,0.012391891
-0.6046909,0.27883807,0.9215581,0.13484839
0.6361461,0.27854595,0.9241424,0.06222648
-0.6050429,0.27843815,0.94325256,0.16004987
0.5297429,0.27853137,0.8147381,0.03816906
-0.58601934,0.27877906,0.7612454,0.20242864
0.51024246,0.27869788,0.69219923,-0.010442708
-0.44743142,0.2788071,0.578057,0.15826999
0.46908876,0.27877223,0.49576253,-0.05015306
-0.22277217,0.27880335,0.2701413,0.10003838
0.2772732,0.27884796,0.017946213,-0.022109212
0.11586941,0.27898675,-0.232807,0.044501517
0.055855416,0.27912715,-0.4203001,0.012815716
0.3164907,0.27946442,-0.54846215,0.014703368
-0.13474466,0.27944657,-0.61546755,0.0359975
0.3054534,0.27968368,-0.71677333,0.039153516
-0.17028563,0.27955014,-0.7884219,0.032539982
0.20554598,0.27970308,-0.871614,0.053851783
-0.1339056,0.2797035,-0.8579534,0.03734636
0.21805552,0.27993757,-0.8505193,-0.013912546
-0.0820673,0.279948,-0.91189367,0.059705038
0.28772706,0.2800179,-1.0086793,-0.026896108
-0.044948895,0.27995402,-1.0614003,0.03937241
0.36976057,0.28002575,-1.0971034,-0.04586681
0.036552083,0.27993315,-1.1803175,0.006831184
0.424033,0.28027174,-1.2149746,-0.00482928
0.077953555,0.28043765,-1.2662277,0.04361642
0.42044976,0.28048706,-1.1640823,0.030764513
0.08101275,0.28047195,-1.0938369,0.06698193
0.28371143,0.28014636,-1.0386347,0.095626794
0.062697805,0.28043687,-0.9697787,0.14896268
0.17698288,0.2803177,-0.8988683,0.15075792
-0.08470777,0.28065348,-1.009107,0.19600263
0.19797412,0.28043303,-0.8899391,0.12285489
-0.093799576,0.28053495,-0.79835975,0.18105313
0.1414109,0.2803989,-0.7617358,0.114901274
-0.041036073,0.28064555,-0.67031974,0.19085032
0.15367918,0.2804379,-0.52944684,0.13018316
-0.005313201,0.2803332,-0.46534902,0.1712231
0.13719817,0.28009877,-0.55859214,0.14667581
0.03053565,0.28030887,-0.5961514,0.14329189
0.17734927,0.28018975,-0.54603803,0.17672192
0.085845254,0.28035653,-0.52982354,0.13777265
0.14834252,0.2802844,-0.49655405,0.17158069
0.060167618,0.2802013,-0.41352275,0.10608523
0.18850438,0.28034338,-0.3178091,0.13646181
-0.02466613,0.28050357,-0.3404648,0.07540316
0.37143093,0.28073123,-0.2365001,0.167086
-0.16072883,0.28071386,-0.11609604,0.065662235
0.48057982,0.28103578,0.052435078,0.15724756
-0.19044703,0.2810767,0.15137841,0.0740522
0.52805644,0.28113285,0.22289242,0.15097058
-0.2517911,0.28114223,0.26435575,0.07213094
0.5318894,0.28113648,0.4001559,0.13208202
-0.24239361,0.28155524,0.46761623,0.056983635
0.47536913,0.28110343,0.5695899,0.11671458
-0.16579849,0.280921,0.6276067,0.028148945
0.27279028,0.28073233,0.65683496,0.07670879
-0.024269296,0.28087443,0.7439523,0.08097887
5.25E-05,0.28091565,0.9106712,0.007840062
0.12675911,0.28061107,0.8602019,0.086984515
-0.15152414,0.28081176,0.8153447,-0.03563881
0.2257089,0.28102076,0.7071739,0.091281585
-0.18888794,0.28108758,0.45500752,0.000138424
0.16679302,0.2812939,0.35025787,0.054288432
-0.26119503,0.28073046,0.39328527,0.03619976
0.027279323,0.28075653,0.54347044,0.06801788
-0.16405049,0.2810431,0.57046956,0.055600453
-0.010058763,0.28110585,0.57458895,0.08796855
-0.14155309,0.2813769,0.33786875,0.07065259
0.04158235,0.2813359,0.0844264,0.041383885
-0.138516,0.28152096,0.08406151,0.08483153
0.1574169,0.28113058,0.15392858,0.01583189
-0.12349756,0.28123504,0.22101827,0.14452249
0.26915163,0.2814879,0.27147335,0.005503783
-0.10093018,0.28132534,0.2720651,0.11989183
0.35942203,0.28137213,0.1907685,0.018720927
-0.08119963,0.28115132,0.08274217,0.10231376
0.43685058,0.28158045,0.032911416,0.06188639
-0.082372874,0.28144997,-0.011836137,0.04653361
0.51539546,0.28189594,0.042783655,0.083803825
